payment_id,transaction_id,payment_date,amount,currency,payment_method,paying_entity_id,paying_entity_type,settlement_route
PAY0001858,TXN0002197,2022-10-23,74323.35,EUR,documentary_collection,CUST00070,customer,direct
PAY0001859,TXN0002198,2022-12-18,15925685.87,GBP,letter_of_credit,CUST00081,customer,direct
PAY0001860,TXN0002199,2024-08-19,1023988.35,USD,wire,CUST00094,customer,direct
PAY0001861,TXN0002200,2023-12-17,97163.65,GBP,letter_of_credit,CUST00008,customer,direct
PAY0001862,TXN0002201,2024-02-15,42052.12,GBP,wire,CUST00087,customer,direct
PAY0001863,TXN0002202,2022-11-16,9680.57,GBP,documentary_collection,CUST00080,customer,direct
PAY0001864,TXN0002203,2023-08-12,11869.51,USD,wire,CUST00050,customer,direct
PAY0001865,TXN0002204,2022-02-20,15342.85,USD,wire,CUST00064,customer,direct
PAY0001866,TXN0002205,2022-10-23,52571.73,USD,wire,CUST00077,customer,direct
PAY0001867,TXN0002206,2024-06-11,159107.28,EUR,wire,CUST00066,customer,direct
PAY0001868,TXN0002208,2023-12-26,12369.72,GBP,letter_of_credit,CUST00096,customer,direct
PAY0001869,TXN0002209,2024-06-12,4230.22,GBP,wire,CUST00091,customer,direct
PAY0001870,TXN0002211,2022-04-20,50238.68,GBP,letter_of_credit,CUST00165,customer,direct
PAY0001871,TXN0002212,2023-10-27,109542.72,GBP,documentary_collection,CUST00005,customer,direct
PAY0001872,TXN0002213,2025-01-30,73243.42,GBP,wire,CUST00100,customer,direct
PAY0001873,TXN0002214,2022-08-27,7205.42,GBP,documentary_collection,CUST00031,customer,direct
PAY0001874,TXN0002215,2024-08-24,309898.37,USD,wire,CUST00139,customer,direct
PAY0001875,TXN0002216,2023-10-10,97645.8,USD,documentary_collection,CUST00069,customer,direct
PAY0001876,TXN0002217,2023-01-18,3499.25,USD,wire,CUST00053,customer,direct
PAY0001877,TXN0002218,2024-06-06,414466.6,EUR,wire,CUST00011,customer,direct
PAY0001878,TXN0002219,2024-09-11,60877.43,USD,documentary_collection,CUST00143,customer,direct
PAY0001879,TXN0002220,2022-07-11,149896.52,GBP,wire,CUST00072,customer,direct
PAY0001880,TXN0002221,2024-03-02,1479.86,USD,wire,CUST00048,customer,direct
PAY0001881,TXN0002223,2024-02-10,97981.91,EUR,letter_of_credit,CUST00004,customer,direct
PAY0001882,TXN0002225,2022-07-14,23844.71,GBP,documentary_collection,CUST00029,customer,direct
PAY0001883,TXN0002226,2023-06-21,26585.22,USD,wire,CUST00023,customer,direct
PAY0001884,TXN0002227,2024-10-14,4733.43,GBP,wire,CUST00004,customer,direct
PAY0001885,TXN0002228,2024-06-26,1491.21,EUR,wire,CUST00034,customer,direct
PAY0001886,TXN0002230,2022-12-17,352298.13,GBP,wire,CUST00081,customer,direct
PAY0001887,TXN0002231,2024-06-11,34156.13,EUR,wire,CUST00180,customer,direct
PAY0001888,TXN0002233,2022-12-24,88797.91,GBP,wire,CUST00138,customer,direct
PAY0001889,TXN0002234,2024-07-13,8234.11,USD,wire,CUST00017,customer,direct
PAY0001890,TXN0002236,2024-07-15,820301.11,GBP,wire,CUST00003,customer,direct
PAY0001891,TXN0002237,2024-12-17,7164.8,GBP,wire,CUST00162,customer,direct
PAY0001892,TXN0002238,2024-01-10,22036.4,GBP,documentary_collection,CUST00121,customer,direct
PAY0001893,TXN0002239,2023-07-28,4357.12,GBP,wire,CUST00134,customer,direct
PAY0001894,TXN0002240,2023-01-11,7607264.98,GBP,letter_of_credit,CUST00167,customer,direct
PAY0001895,TXN0002241,2022-04-05,322555.85,GBP,wire,CUST00060,customer,direct
PAY0001896,TXN0002242,2022-03-21,9752.92,USD,wire,CUST00131,customer,direct
PAY0001897,TXN0002243,2024-07-14,8686.22,USD,letter_of_credit,CUST00091,customer,direct
PAY0001898,TXN0002244,2024-01-14,11622.65,GBP,letter_of_credit,CUST00098,customer,direct
PAY0001899,TXN0002245,2022-09-23,7392.32,GBP,wire,CUST00120,customer,direct
PAY0001900,TXN0002246,2023-09-25,75979.48,GBP,wire,CUST00085,customer,direct
PAY0001901,TXN0002247,2024-09-23,361163.0,GBP,letter_of_credit,CUST00005,customer,direct
PAY0001902,TXN0002248,2024-01-19,6853.52,EUR,documentary_collection,CUST00014,customer,direct
PAY0001903,TXN0002250,2022-05-19,1111.63,EUR,wire,CUST00103,customer,direct
PAY0001904,TXN0002251,2022-04-06,31098964.26,USD,letter_of_credit,CUST00132,customer,direct
PAY0001905,TXN0002252,2024-02-03,9594.34,USD,wire,CUST00103,customer,direct
PAY0001906,TXN0002253,2023-10-27,399447.18,EUR,wire,CUST00034,customer,direct
PAY0001907,TXN0002255,2024-12-26,38033.31,USD,wire,CUST00080,customer,direct
PAY0001908,TXN0002256,2022-06-09,94274.97,GBP,documentary_collection,CUST00178,customer,direct
PAY0001909,TXN0002257,2024-10-30,41159.99,USD,wire,CUST00096,customer,direct
PAY0001910,TXN0002258,2022-04-10,1803575.6,GBP,letter_of_credit,CUST00115,customer,direct
PAY0001911,TXN0002259,2023-08-12,2796.26,GBP,wire,CUST00133,customer,direct
PAY0001912,TXN0002260,2024-07-15,217815.19,EUR,documentary_collection,CUST00066,customer,direct
PAY0001913,TXN0002261,2024-02-02,113794.89,USD,letter_of_credit,CUST00174,customer,direct
PAY0001914,TXN0002262,2022-09-23,7670.55,GBP,wire,CUST00122,customer,direct
PAY0001915,TXN0002264,2024-10-15,7288.06,GBP,wire,CUST00135,customer,direct
PAY0001916,TXN0002265,2022-09-12,76788.98,EUR,wire,CUST00112,customer,direct
PAY0001917,TXN0002266,2024-11-19,1505668.46,USD,wire,CUST00006,customer,direct
PAY0001918,TXN0002267,2024-01-25,221046.68,GBP,wire,CUST00106,customer,direct
PAY0001919,TXN0002268,2022-04-30,840.21,GBP,wire,CUST00024,customer,direct
PAY0001920,TXN0002269,2023-02-13,9451.69,EUR,wire,CUST00109,customer,direct
PAY0001921,TXN0002270,2024-08-14,42138.63,GBP,wire,CUST00127,customer,direct
PAY0001922,TXN0002271,2023-02-07,10501.88,EUR,documentary_collection,CUST00099,customer,direct
PAY0001923,TXN0002272,2024-12-14,4555.74,GBP,wire,CUST00056,customer,direct
PAY0001924,TXN0002273,2023-04-23,23920.29,GBP,wire,CUST00011,customer,direct
PAY0001925,TXN0002275,2024-08-21,4993.04,GBP,wire,CUST00126,customer,direct
PAY0001926,TXN0002276,2024-06-20,682.06,GBP,wire,CUST00087,customer,direct
PAY0001927,TXN0002277,2022-10-14,785585.69,USD,documentary_collection,CUST00129,customer,direct
PAY0001928,TXN0002278,2024-06-03,35189.26,GBP,wire,CUST00141,customer,direct
PAY0001929,TXN0002279,2022-10-24,163353.58,GBP,wire,CUST00093,customer,direct
PAY0001930,TXN0002280,2024-10-15,53386106.62,USD,wire,CUST00009,customer,direct
PAY0001931,TXN0002281,2022-01-30,1729.55,USD,documentary_collection,CUST00157,customer,direct
PAY0001932,TXN0002283,2022-07-22,34917.2,USD,wire,CUST00122,customer,direct
PAY0001933,TXN0002284,2024-01-28,34846.14,USD,wire,CUST00164,customer,direct
PAY0001934,TXN0002285,2025-01-11,4364.72,GBP,documentary_collection,CUST00066,customer,direct
PAY0001935,TXN0002286,2024-02-02,7015.54,EUR,letter_of_credit,CUST00112,customer,direct
PAY0001936,TXN0002287,2023-05-02,1070523.4,GBP,letter_of_credit,CUST00004,customer,direct
PAY0001937,TXN0002288,2024-07-28,3437194.91,EUR,documentary_collection,CUST00160,customer,direct
PAY0001938,TXN0002289,2022-09-14,3621045.98,USD,letter_of_credit,CUST00011,customer,direct
PAY0001939,TXN0002290,2023-09-18,223161.27,USD,documentary_collection,CUST00098,customer,direct
PAY0001940,TXN0002291,2025-01-05,52278.17,GBP,wire,CUST00064,customer,direct
PAY0001941,TXN0002292,2023-02-24,65658.47,GBP,documentary_collection,CUST00007,customer,direct
PAY0001942,TXN0002294,2023-05-20,165.12,USD,letter_of_credit,CUST00169,customer,direct
PAY0001943,TXN0002295,2023-07-14,154078.33,GBP,wire,CUST00031,customer,direct
PAY0001944,TXN0002296,2024-07-19,1952.21,GBP,letter_of_credit,CUST00053,customer,direct
PAY0001945,TXN0002297,2024-07-13,572011.94,USD,letter_of_credit,CUST00035,customer,direct
PAY0001946,TXN0002298,2023-02-21,53560.69,GBP,letter_of_credit,CUST00023,customer,direct
PAY0001947,TXN0002300,2022-07-12,2941292.15,USD,documentary_collection,CUST00103,customer,direct
PAY0001948,TXN0002301,2022-08-27,45780.66,GBP,letter_of_credit,CUST00141,customer,direct
PAY0001949,TXN0002303,2024-03-15,2469.59,GBP,documentary_collection,CUST00139,customer,direct
PAY0001950,TXN0002306,2022-06-18,438537.71,GBP,wire,CUST00163,customer,direct
PAY0001951,TXN0002307,2024-02-10,731592.39,USD,wire,CUST00032,customer,direct
PAY0001952,TXN0002308,2023-05-15,16793.56,GBP,wire,CUST00126,customer,direct
PAY0001953,TXN0002309,2022-11-24,10589.49,USD,letter_of_credit,CUST00020,customer,direct
PAY0001954,TXN0002310,2023-01-19,25884.43,GBP,wire,CUST00138,customer,direct
PAY0001955,TXN0002311,2024-07-18,37020.37,USD,wire,CUST00016,customer,direct
PAY0001956,TXN0002312,2022-07-30,2157.5,USD,wire,CUST00039,customer,direct
PAY0001957,TXN0002313,2023-10-17,258889.73,USD,wire,CUST00071,customer,direct
PAY0001958,TXN0002315,2024-04-15,5854.61,USD,letter_of_credit,CUST00009,customer,direct
PAY0001959,TXN0002316,2022-07-08,12823.62,GBP,wire,CUST00047,customer,direct
PAY0001960,TXN0002317,2024-11-10,205821.08,USD,wire,CUST00061,customer,direct
PAY0001961,TXN0002318,2024-09-22,16978.34,USD,wire,CUST00132,customer,direct
PAY0001962,TXN0002320,2023-02-12,351284.24,USD,wire,CUST00111,customer,direct
PAY0001963,TXN0002322,2022-07-01,59847.53,USD,documentary_collection,CUST00061,customer,direct
PAY0001964,TXN0002323,2022-12-02,4007.84,GBP,wire,CUST00149,customer,direct
PAY0001965,TXN0002324,2022-06-05,547278.61,GBP,wire,CUST00020,customer,direct
PAY0001966,TXN0002325,2022-03-31,47250.31,USD,wire,CUST00024,customer,direct
PAY0001967,TXN0002326,2023-02-25,342021.19,USD,wire,CUST00037,customer,direct
PAY0001968,TXN0002327,2023-11-05,3923.1,USD,wire,CUST00049,customer,direct
PAY0001969,TXN0002328,2024-09-12,6910.93,USD,wire,CUST00084,customer,direct
PAY0001970,TXN0002329,2022-03-17,22062.08,USD,wire,CUST00171,customer,direct
PAY0001971,TXN0002330,2023-04-09,12222.49,GBP,wire,CUST00118,customer,direct
PAY0001972,TXN0002331,2024-04-01,1139.81,GBP,wire,CUST00070,customer,direct
PAY0001973,TXN0002332,2022-08-29,5129.72,EUR,wire,CUST00039,customer,direct
PAY0001974,TXN0002335,2023-10-08,804099.42,USD,wire,CUST00176,customer,direct
PAY0001975,TXN0002336,2022-06-29,1481981.64,GBP,letter_of_credit,CUST00086,customer,direct
PAY0001976,TXN0002338,2024-09-07,4687.86,USD,wire,CUST00163,customer,direct
PAY0001977,TXN0002339,2024-09-05,97416.78,GBP,wire,CUST00055,customer,direct
PAY0001978,TXN0002340,2023-06-03,53260.52,EUR,wire,CUST00085,customer,direct
PAY0001979,TXN0002341,2023-10-26,4937.1,EUR,letter_of_credit,CUST00096,customer,direct
PAY0001980,TXN0002342,2023-09-21,3068.6,USD,wire,CUST00049,customer,direct
PAY0001981,TXN0002343,2023-09-01,40356274.42,EUR,letter_of_credit,CUST00010,customer,direct
PAY0001982,TXN0002344,2024-03-07,11857.61,GBP,documentary_collection,CUST00052,customer,direct
PAY0001983,TXN0002345,2023-10-14,65253016.93,GBP,wire,CUST00021,customer,direct
PAY0001984,TXN0002346,2022-06-06,736228.78,USD,letter_of_credit,CUST00122,customer,direct
PAY0001985,TXN0002347,2022-04-20,47680005.3,USD,documentary_collection,CUST00002,customer,direct
PAY0001986,TXN0002348,2024-08-29,3706.15,GBP,letter_of_credit,CUST00057,customer,direct
PAY0001987,TXN0002350,2022-09-14,48656464.26,GBP,wire,CUST00103,customer,direct
PAY0001988,TXN0002351,2022-04-15,48299.81,GBP,wire,CUST00121,customer,direct
PAY0001989,TXN0002352,2022-09-24,20176.75,GBP,documentary_collection,CUST00121,customer,direct
PAY0001990,TXN0002353,2023-11-05,19762.62,EUR,wire,CUST00054,customer,direct
PAY0001991,TXN0002354,2023-10-17,27496961.17,USD,letter_of_credit,CUST00114,customer,direct
PAY0001992,TXN0002355,2022-08-08,9457.89,USD,documentary_collection,CUST00040,customer,direct
PAY0001993,TXN0002356,2022-07-25,13564.96,GBP,letter_of_credit,CUST00115,customer,direct
PAY0001994,TXN0002357,2022-09-07,5336.08,GBP,letter_of_credit,CUST00123,customer,direct
PAY0001995,TXN0002360,2023-05-30,17679.42,USD,letter_of_credit,CUST00005,customer,direct
PAY0001996,TXN0002362,2024-11-17,119314.91,EUR,documentary_collection,CUST00099,customer,direct
PAY0001997,TXN0002364,2023-01-21,3142294.21,GBP,wire,CUST00112,customer,direct
PAY0001998,TXN0002365,2024-07-08,285972.36,EUR,letter_of_credit,CUST00154,customer,direct
PAY0001999,TXN0002366,2023-08-26,213703.32,GBP,wire,INTM00025,intermediary,third_party
PAY0002000,TXN0002369,2022-03-21,130139.45,GBP,wire,CUST00165,customer,direct
PAY0002001,TXN0002370,2024-03-25,834.08,GBP,documentary_collection,CUST00014,customer,direct
PAY0002002,TXN0002371,2024-06-17,6605.85,USD,letter_of_credit,CUST00053,customer,direct
PAY0002003,TXN0002372,2023-11-19,25316.84,USD,wire,CUST00023,customer,direct
PAY0002004,TXN0002373,2022-01-23,17160.38,USD,documentary_collection,CUST00022,customer,direct
PAY0002005,TXN0002374,2022-09-27,97257.81,GBP,wire,CUST00010,customer,direct
PAY0002006,TXN0002375,2023-06-21,1401.73,USD,wire,CUST00080,customer,direct
PAY0002007,TXN0002379,2023-11-05,15125.81,USD,wire,CUST00160,customer,direct
PAY0002008,TXN0002380,2022-04-19,9454.15,USD,wire,CUST00169,customer,direct
PAY0002009,TXN0002381,2025-02-08,2358.91,GBP,wire,CUST00007,customer,direct
PAY0002010,TXN0002382,2023-06-12,13701.28,USD,wire,CUST00119,customer,direct
PAY0002011,TXN0002383,2022-08-06,120450.05,EUR,documentary_collection,CUST00115,customer,direct
PAY0002012,TXN0002384,2022-02-15,496127.57,GBP,letter_of_credit,CUST00024,customer,direct
PAY0002013,TXN0002385,2024-12-08,12034.84,GBP,wire,CUST00164,customer,direct
PAY0002014,TXN0002386,2023-11-06,6010.86,GBP,documentary_collection,CUST00073,customer,direct
PAY0002015,TXN0002387,2024-08-20,66813.96,GBP,wire,CUST00176,customer,direct
PAY0002016,TXN0002388,2024-05-17,63814.73,GBP,wire,CUST00021,customer,direct
PAY0002017,TXN0002389,2025-01-09,25703046.06,USD,wire,CUST00118,customer,direct
PAY0002018,TXN0002390,2024-09-27,4471.91,GBP,wire,CUST00024,customer,direct
PAY0002019,TXN0002391,2024-05-03,25086.78,USD,documentary_collection,CUST00171,customer,direct
PAY0002020,TXN0002394,2022-11-03,207930.87,GBP,documentary_collection,CUST00039,customer,direct
PAY0002021,TXN0002395,2023-11-08,1229290.08,GBP,documentary_collection,CUST00065,customer,direct
PAY0002022,TXN0002397,2024-09-11,17268.23,GBP,letter_of_credit,CUST00002,customer,direct
PAY0002023,TXN0002399,2022-06-05,102067.14,USD,letter_of_credit,CUST00177,customer,direct
PAY0002024,TXN0002400,2022-08-24,76055.76,USD,documentary_collection,CUST00097,customer,direct
PAY0002025,TXN0002402,2023-03-30,112098.4,EUR,letter_of_credit,CUST00118,customer,direct
PAY0002026,TXN0002403,2023-12-23,9794.97,EUR,letter_of_credit,CUST00006,customer,direct
PAY0002027,TXN0002404,2022-06-15,5424.82,USD,wire,CUST00129,customer,direct
PAY0002028,TXN0002405,2022-03-18,113684.5,GBP,letter_of_credit,CUST00004,customer,direct
PAY0002029,TXN0002406,2024-05-11,111082.9,USD,wire,CUST00147,customer,direct
PAY0002030,TXN0002408,2022-03-09,57770.84,USD,wire,CUST00026,customer,direct
PAY0002031,TXN0002409,2022-09-09,2285.16,USD,wire,CUST00047,customer,direct
PAY0002032,TXN0002410,2023-01-06,3849.67,GBP,wire,CUST00124,customer,direct
PAY0002033,TXN0002411,2023-04-17,597807.61,USD,documentary_collection,CUST00153,customer,direct
PAY0002034,TXN0002412,2024-09-29,3887.02,USD,documentary_collection,CUST00103,customer,direct
PAY0002035,TXN0002413,2022-08-31,21352.34,EUR,wire,CUST00029,customer,direct
PAY0002036,TXN0002415,2022-11-11,8388.77,GBP,wire,CUST00143,customer,direct
PAY0002037,TXN0002416,2023-07-25,23012.92,GBP,wire,CUST00074,customer,direct
PAY0002038,TXN0002418,2023-02-12,331.56,USD,wire,CUST00174,customer,direct
PAY0002039,TXN0002419,2023-11-05,2277.47,GBP,wire,CUST00068,customer,direct
PAY0002040,TXN0002421,2022-06-29,49043.84,USD,wire,CUST00027,customer,direct
PAY0002041,TXN0002422,2022-07-22,341581.63,USD,wire,CUST00109,customer,direct
PAY0002042,TXN0002423,2022-10-27,49405.7,USD,documentary_collection,CUST00180,customer,direct
PAY0002043,TXN0002424,2024-10-16,916.05,USD,wire,CUST00134,customer,direct
PAY0002044,TXN0002425,2022-12-27,2027.82,GBP,documentary_collection,CUST00112,customer,direct
PAY0002045,TXN0002426,2023-10-07,979511.75,GBP,letter_of_credit,CUST00059,customer,direct
PAY0002046,TXN0002427,2023-06-20,17275.14,USD,letter_of_credit,CUST00080,customer,direct
PAY0002047,TXN0002429,2022-02-24,14588.69,GBP,wire,CUST00067,customer,direct
PAY0002048,TXN0002430,2023-05-26,2584829.34,EUR,wire,CUST00113,customer,direct
PAY0002049,TXN0002431,2025-02-02,2321.45,USD,documentary_collection,CUST00164,customer,direct
PAY0002050,TXN0002433,2022-12-17,439.28,USD,wire,CUST00148,customer,direct
PAY0002051,TXN0002434,2023-09-11,5043.97,GBP,letter_of_credit,CUST00004,customer,direct
PAY0002052,TXN0002435,2022-12-12,287866.42,GBP,wire,CUST00147,customer,direct
PAY0002053,TXN0002436,2024-11-08,668427.66,GBP,wire,CUST00040,customer,direct
PAY0002054,TXN0002437,2023-10-01,86017.77,GBP,wire,CUST00111,customer,direct
PAY0002055,TXN0002438,2024-10-27,192408.6,GBP,wire,CUST00171,customer,direct
PAY0002056,TXN0002439,2024-08-28,54821.1,USD,wire,CUST00160,customer,direct
PAY0002057,TXN0002440,2023-01-06,3980.69,GBP,wire,CUST00120,customer,direct
PAY0002058,TXN0002441,2023-05-27,2492478.55,GBP,wire,CUST00054,customer,direct
PAY0002059,TXN0002442,2023-10-25,6706.94,GBP,letter_of_credit,CUST00094,customer,direct
PAY0002060,TXN0002443,2022-11-04,7319.82,GBP,wire,CUST00127,customer,direct
PAY0002061,TXN0002444,2024-07-16,5576.78,USD,documentary_collection,CUST00093,customer,direct
PAY0002062,TXN0002445,2023-09-26,823.9,GBP,wire,CUST00073,customer,direct
PAY0002063,TXN0002446,2022-09-26,441063.73,USD,wire,CUST00073,customer,direct
PAY0002064,TXN0002447,2023-07-19,10273.14,GBP,wire,CUST00108,customer,direct
PAY0002065,TXN0002448,2024-07-19,2700.05,GBP,letter_of_credit,CUST00007,customer,direct
PAY0002066,TXN0002449,2023-04-29,4337.84,USD,wire,CUST00180,customer,direct
PAY0002067,TXN0002451,2024-12-24,39732.46,USD,wire,CUST00178,customer,direct
PAY0002068,TXN0002452,2023-02-11,5999.93,GBP,wire,CUST00007,customer,direct
PAY0002069,TXN0002453,2025-01-06,8952.4,GBP,wire,CUST00093,customer,direct
PAY0002070,TXN0002454,2023-04-24,133279.97,USD,wire,CUST00076,customer,direct
PAY0002071,TXN0002455,2023-09-22,661467.61,EUR,wire,CUST00104,customer,direct
PAY0002072,TXN0002456,2024-05-24,34416.87,GBP,documentary_collection,CUST00079,customer,direct
PAY0002073,TXN0002457,2022-03-28,27435.21,USD,documentary_collection,CUST00162,customer,direct
PAY0002074,TXN0002458,2024-03-01,89653.0,GBP,wire,CUST00003,customer,direct
PAY0002075,TXN0002459,2023-10-09,12029.29,EUR,wire,CUST00178,customer,direct
PAY0002076,TXN0002460,2024-01-27,1055029.41,GBP,letter_of_credit,CUST00125,customer,direct
PAY0002077,TXN0002461,2024-11-20,25548.75,GBP,wire,CUST00141,customer,direct
PAY0002078,TXN0002462,2023-07-17,18692.26,GBP,wire,INTM00010,intermediary,third_party
PAY0002079,TXN0002463,2024-11-11,1996.37,USD,wire,CUST00012,customer,direct
PAY0002080,TXN0002464,2023-10-13,10202.15,USD,letter_of_credit,CUST00072,customer,direct
PAY0002081,TXN0002466,2024-01-04,778969.79,USD,letter_of_credit,CUST00141,customer,direct
PAY0002082,TXN0002467,2022-09-07,1623624.72,GBP,wire,CUST00162,customer,direct
PAY0002083,TXN0002468,2024-10-26,35469.49,GBP,letter_of_credit,INTM00023,intermediary,third_party
PAY0002084,TXN0002470,2023-08-01,262720.83,GBP,wire,CUST00011,customer,direct
PAY0002085,TXN0002471,2024-06-27,15733.55,GBP,wire,CUST00134,customer,direct
PAY0002086,TXN0002472,2022-01-25,263314.92,GBP,wire,CUST00018,customer,direct
PAY0002087,TXN0002473,2023-07-16,1106.46,GBP,wire,CUST00121,customer,direct
PAY0002088,TXN0002474,2023-08-08,8640257.18,GBP,letter_of_credit,CUST00069,customer,direct
PAY0002089,TXN0002475,2023-02-14,342692.8,USD,wire,CUST00075,customer,direct
PAY0002090,TXN0002476,2024-02-20,3705.71,USD,wire,CUST00050,customer,direct
PAY0002091,TXN0002477,2023-01-27,49458.13,GBP,documentary_collection,CUST00073,customer,direct
PAY0002092,TXN0002478,2023-03-31,287576.62,GBP,wire,CUST00158,customer,direct
PAY0002093,TXN0002479,2022-12-04,496778.7,EUR,wire,CUST00146,customer,direct
PAY0002094,TXN0002480,2023-12-12,60992.25,USD,wire,CUST00062,customer,direct
PAY0002095,TXN0002481,2024-10-02,35664.8,EUR,wire,CUST00053,customer,direct
PAY0002096,TXN0002482,2022-08-18,10027.6,GBP,letter_of_credit,CUST00092,customer,direct
PAY0002097,TXN0002484,2022-09-25,925.66,EUR,wire,CUST00033,customer,direct
PAY0002098,TXN0002485,2022-10-31,33703.89,GBP,letter_of_credit,CUST00131,customer,direct
PAY0002099,TXN0002486,2024-12-19,2078.51,USD,documentary_collection,CUST00171,customer,direct
PAY0002100,TXN0002487,2024-03-17,100555.99,GBP,wire,CUST00153,customer,direct
PAY0002101,TXN0002488,2024-12-12,5225293.45,USD,wire,CUST00099,customer,direct
