shipment_id,transaction_id,origin_country_id,destination_country_id,departure_date,arrival_date,declared_weight_kg,declared_value,mode,container_ref
SHIP0001807,TXN0001844,GB,AE,2022-07-24,2022-08-19,17974.8,111300.01,sea,CNT296438
SHIP0001808,TXN0001845,GB,GB,2023-03-19,2023-03-24,1381488.3,17733.19,air,CNT342978
SHIP0001809,TXN0001846,GB,JP,2022-11-22,2022-12-03,16074.8,31840.81,air,CNT121287
SHIP0001810,TXN0001847,VN,GB,2024-08-26,2024-09-04,544170.4,563.46,sea,CNT281405
SHIP0001811,TXN0001848,GB,AU,2023-07-15,2023-08-13,4884.2,60930.49,road,CNT689067
SHIP0001812,TXN0001849,GB,ES,2024-03-01,2024-04-01,441356.1,4970.72,sea,CNT222515
SHIP0001813,TXN0001850,GB,VN,2023-10-11,2023-11-14,939963.8,66835.36,sea,CNT594457
SHIP0001814,TXN0001851,GB,PL,2024-10-01,2024-10-28,2212431.2,5391.31,sea,CNT234901
SHIP0001815,TXN0001852,IN,GB,2023-05-04,2023-05-18,3065637.3,1502.5,road,CNT462003
SHIP0001816,TXN0001853,GB,TH,2024-08-07,2024-08-29,2438309.6,10636.9,sea,CNT895993
SHIP0001817,TXN0001854,GB,NL,2024-09-15,2024-10-06,8424.0,16613.01,sea,CNT141089
SHIP0001818,TXN0001855,VN,GB,2024-10-08,2024-11-03,4000574.2,6970.95,sea,CNT373282
SHIP0001819,TXN0001856,BR,GB,2024-02-07,2024-03-09,4633.9,472607.6,sea,CNT933472
SHIP0001820,TXN0001857,GB,IN,2024-12-16,2024-12-28,30473.4,13031.65,sea,CNT184147
SHIP0001821,TXN0001858,ZA,GB,2024-04-01,2024-04-25,397745.1,6144.11,sea,CNT945375
SHIP0001822,TXN0001859,GB,PT,2022-12-12,2023-01-01,4701.1,1063494.16,air,CNT222715
SHIP0001823,TXN0001860,IT,GB,2022-06-28,2022-07-06,8133.0,75612.17,sea,CNT539269
SHIP0001824,TXN0001861,KE,GB,2022-08-20,,60451.9,7908.17,sea,CNT977082
SHIP0001825,TXN0001862,US,GB,2023-09-23,2023-10-09,532164.6,3384.71,air,CNT504924
SHIP0001826,TXN0001863,NG,GB,2022-07-06,2022-07-26,7010.5,31607.01,road,CNT151651
SHIP0001827,TXN0001864,CN,GB,2022-09-20,2022-10-10,21658.8,221474.28,sea,CNT327115
SHIP0001828,TXN0001865,GB,JP,2023-11-24,2023-12-09,11902.1,214310.27,sea,CNT592332
SHIP0001829,TXN0001866,GB,GB,2023-01-05,2023-01-27,79246.1,1389503.99,air,CNT301322
SHIP0001830,TXN0001867,JP,GB,2024-01-25,2024-02-04,5888249.8,4029519.76,sea,CNT760308
SHIP0001831,TXN0001868,GB,ZA,2025-01-07,2025-02-01,50.7,195283.32,sea,CNT830627
SHIP0001832,TXN0001869,GB,PL,2022-04-16,2022-04-25,42379.9,1666059.07,sea,CNT492132
SHIP0001833,TXN0001870,MY,GB,2023-12-10,,1821570.1,1783.25,sea,CNT194474
SHIP0001834,TXN0001871,PT,GB,2024-06-22,2024-06-30,48428.7,671881.62,road,CNT660755
SHIP0001835,TXN0001872,GB,US,2022-06-09,2022-07-05,995131.9,17900.88,road,CNT244462
SHIP0001836,TXN0001873,IN,GB,2024-05-12,2024-05-17,6470.7,57936.45,sea,CNT833111
SHIP0001837,TXN0001874,GB,PL,2023-07-18,2023-08-01,83135.4,1601710.05,sea,CNT837574
SHIP0001838,TXN0001875,JP,GB,2023-11-25,2023-12-10,7803.6,44182.13,air,CNT757481
SHIP0001839,TXN0001876,GB,VN,2022-03-02,2022-03-28,277634.3,44163.9,sea,CNT329619
SHIP0001840,TXN0001877,NL,GB,2023-04-27,,1013.9,885259.06,road,CNT679116
SHIP0001841,TXN0001878,GB,NG,2023-02-12,2023-03-02,1882.0,4563.22,sea,CNT995386
SHIP0001842,TXN0001879,KR,GB,2022-06-27,2022-07-05,1379149.8,19329817.01,sea,CNT178894
SHIP0001843,TXN0001880,GB,BR,2024-04-23,2024-04-29,2380.1,65277.1,air,CNT513105
SHIP0001844,TXN0001881,PL,GB,2023-07-17,2023-08-07,4014279.2,9062964.61,sea,CNT885605
SHIP0001845,TXN0001882,CA,GB,2024-08-25,2024-08-31,173122.5,1590.62,sea,CNT108983
SHIP0001846,TXN0001883,GB,US,2022-06-26,2022-07-02,3588379.3,9969212.6,road,CNT504712
SHIP0001847,TXN0001884,FR,GB,2024-03-20,2024-04-13,4458.3,5199.46,sea,CNT558415
SHIP0001848,TXN0001885,VN,GB,2023-11-04,2023-11-15,1777.0,37117.08,air,CNT520482
SHIP0001849,TXN0001886,GB,NL,2023-12-23,2023-12-28,46527.7,4730.08,air,CNT630596
SHIP0001850,TXN0001887,GB,SG,2022-12-09,2022-12-23,1970.7,24307.71,sea,CNT864372
SHIP0001851,TXN0001888,GB,PL,2024-02-06,2024-03-01,4763.0,23744.61,sea,CNT375092
SHIP0001852,TXN0001889,GB,EG,2022-10-03,2022-11-01,2897.2,871414.5,sea,CNT857669
SHIP0001853,TXN0001890,GB,GB,2024-04-24,2024-04-29,193.4,145948.41,air,CNT241507
SHIP0001854,TXN0001891,GB,BR,2023-05-01,2023-05-06,6702.0,51801.55,sea,CNT721608
SHIP0001855,TXN0001892,GB,GB,2023-06-14,2023-07-04,13792.7,42057.3,sea,CNT162768
SHIP0001856,TXN0001893,GB,GB,2023-10-04,2023-10-20,17745.5,127102.95,road,CNT977703
SHIP0001857,TXN0001894,GB,JP,2022-04-08,2022-04-24,277116.6,15731.88,air,CNT535658
SHIP0001858,TXN0001895,CA,GB,2023-02-09,2023-03-13,334425.9,3137.07,sea,CNT874700
SHIP0001859,TXN0001896,ES,GB,2022-08-15,2022-09-15,751.5,248015.05,air,CNT322575
SHIP0001860,TXN0001897,IT,GB,2024-12-01,2024-12-09,271592.2,2157.47,road,CNT233349
SHIP0001861,TXN0001898,GB,FR,2023-04-11,2023-05-12,2196.4,177858.45,sea,CNT351436
SHIP0001862,TXN0001899,GB,NG,2022-01-10,2022-01-20,24014.7,684201.78,sea,CNT855671
SHIP0001863,TXN0001900,IE,GB,2022-02-06,2022-02-13,351.7,30686.76,sea,CNT933454
SHIP0001864,TXN0001902,GB,TH,2022-06-23,2022-07-17,3971.9,10463.82,air,CNT576203
SHIP0001865,TXN0001903,GB,BR,2022-01-07,2022-01-13,74215.8,631982.64,road,CNT389816
SHIP0001866,TXN0001904,GB,GB,2022-08-23,2022-09-16,2218268.8,1845.12,air,CNT437987
SHIP0001867,TXN0001905,GB,IT,2022-09-04,2022-09-24,4425.4,24896.97,sea,CNT480177
SHIP0001868,TXN0001906,IE,GB,2022-04-05,2022-04-10,23154.5,3830.52,road,CNT962266
SHIP0001869,TXN0001907,NL,GB,2025-01-02,2025-01-12,159932.3,6640.49,road,CNT276358
SHIP0001870,TXN0001908,GB,NL,2022-03-09,2022-03-18,3959.0,160888.83,sea,CNT722130
SHIP0001871,TXN0001909,GB,AE,2024-03-11,2024-04-04,133344.0,724794.92,road,CNT615226
SHIP0001872,TXN0001911,GB,CA,2023-12-10,2023-12-21,256992.3,68448.92,sea,CNT464406
SHIP0001873,TXN0001912,GB,AE,2022-05-30,2022-06-18,54253.3,9562.11,sea,CNT537562
SHIP0001874,TXN0001913,GB,CN,2024-03-14,2024-04-15,20609.3,21338.53,air,CNT947485
SHIP0001875,TXN0001914,GB,PT,2023-01-04,,488019.3,10936167.28,air,CNT614365
SHIP0001876,TXN0001915,TR,GB,2023-04-02,2023-04-22,3463341.6,10645569.86,air,CNT349349
SHIP0001877,TXN0001916,IN,GB,2022-10-12,2022-11-12,921.3,332025.08,sea,CNT726122
SHIP0001878,TXN0001917,GB,PT,2024-05-16,2024-06-03,1485141.0,79731.15,sea,CNT857718
SHIP0001879,TXN0001918,GB,JP,2023-10-07,2023-10-28,191530.6,57733.8,air,CNT365940
SHIP0001880,TXN0001919,QA,GB,2022-06-26,2022-07-24,98406.8,2465.96,road,CNT964848
SHIP0001881,TXN0001920,GB,ZA,2023-03-25,2023-04-04,18232.6,3093.11,road,CNT406933
SHIP0001882,TXN0001921,GB,IE,2024-05-29,2024-06-16,5581.4,82417.55,sea,CNT905216
SHIP0001883,TXN0001922,GB,QA,2024-10-28,2024-11-30,241947.5,2006.99,air,CNT445219
SHIP0001884,TXN0001923,IN,GB,2024-10-28,2024-11-24,4120.5,176702.13,sea,CNT803301
SHIP0001885,TXN0001924,GB,IT,2022-06-06,2022-07-06,4726.5,18712.3,air,CNT915696
SHIP0001886,TXN0001925,KE,GB,2024-08-02,2024-09-03,35741.9,238044.43,sea,CNT349580
SHIP0001887,TXN0001926,GB,SG,2023-09-21,2023-10-03,12461.4,1380846.81,sea,CNT261788
SHIP0001888,TXN0001927,GB,IE,2024-03-27,2024-04-16,2276.6,51505.94,road,CNT333229
SHIP0001889,TXN0001928,GB,AE,2023-03-08,2023-03-21,844.4,181448.54,road,CNT328223
SHIP0001890,TXN0001929,GH,GB,2023-12-24,2024-01-02,700.3,197431.99,sea,CNT362431
SHIP0001891,TXN0001930,GB,CA,2022-10-14,2022-10-29,1543345.1,1782019.97,air,CNT427766
SHIP0001892,TXN0001931,GB,AU,2023-08-04,2023-08-22,585.3,10394.57,air,CNT952346
SHIP0001893,TXN0001932,IE,GB,2022-09-13,2022-10-12,4703.3,60668.13,sea,CNT560246
SHIP0001894,TXN0001933,GB,QA,2023-03-17,2023-04-05,2832.6,3367.08,sea,CNT566623
SHIP0001895,TXN0001934,GB,IE,2023-03-27,2023-04-18,2337.1,73730.71,sea,CNT299306
SHIP0001896,TXN0001935,DE,GB,2024-08-11,2024-09-01,2371.2,6378.45,air,CNT735525
SHIP0001897,TXN0001936,GB,MY,2023-11-26,2023-12-04,108.0,169408.34,sea,CNT644146
SHIP0001898,TXN0001937,GB,CA,2023-12-18,2024-01-02,369.6,330612.29,sea,CNT928387
SHIP0001899,TXN0001938,MY,GB,2022-11-17,2022-11-28,1300998.5,10078.81,sea,CNT330327
SHIP0001900,TXN0001939,GB,FR,2023-04-24,2023-05-23,855.7,10739.22,air,CNT521276
SHIP0001901,TXN0001940,GB,GB,2023-06-07,2023-06-22,1040346.2,2530.27,air,CNT755213
SHIP0001902,TXN0001941,GB,VN,2024-05-15,2024-05-21,56.0,144329.44,sea,CNT737161
SHIP0001903,TXN0001942,GB,SG,2022-07-27,2022-08-29,181903.2,8563815.32,sea,CNT990706
SHIP0001904,TXN0001943,GB,EG,2022-03-05,2022-03-10,15970.4,216066.1,sea,CNT553638
SHIP0001905,TXN0001945,GB,KR,2024-06-17,2024-07-09,694102.6,556.17,air,CNT989751
SHIP0001906,TXN0001946,GB,ES,2024-03-20,2024-04-13,335681.8,4829.05,air,CNT123259
SHIP0001907,TXN0001947,GB,MY,2024-06-14,2024-06-20,233.9,124482.52,air,CNT630095
SHIP0001908,TXN0001948,GB,NL,2023-03-17,2023-04-03,116467.6,838104.13,sea,CNT976279
SHIP0001909,TXN0001949,GB,DE,2022-09-10,2022-09-16,405.3,80988.51,air,CNT501823
SHIP0001910,TXN0001950,CN,GB,2023-12-31,2024-01-17,3485.8,388360.27,sea,CNT609227
SHIP0001911,TXN0001951,GB,NG,2022-02-13,2022-02-22,158865.6,10958.13,sea,CNT282676
SHIP0001912,TXN0001952,GB,BR,2024-09-16,2024-09-26,549.7,22516.95,sea,CNT647551
SHIP0001913,TXN0001953,SA,GB,2024-02-29,2024-03-12,549.7,36126.43,air,CNT228911
SHIP0001914,TXN0001954,GB,FR,2023-07-13,2023-08-01,11626.1,74092.31,sea,CNT440618
SHIP0001915,TXN0001955,IN,GB,2022-08-15,2022-09-13,108.5,1520.28,air,CNT430737
SHIP0001916,TXN0001956,BR,GB,2022-10-11,2022-11-04,11422.7,68419.59,sea,CNT819012
SHIP0001917,TXN0001957,GB,PL,2024-12-29,2025-01-28,4901.8,19428.67,sea,CNT525282
SHIP0001918,TXN0001958,GB,GH,2022-01-21,2022-02-12,4919.8,95624.01,air,CNT713068
SHIP0001919,TXN0001959,GB,VN,2022-01-18,2022-02-04,253009.8,1639325.1,road,CNT758828
SHIP0001920,TXN0001960,VN,GB,2023-01-20,2023-01-28,2703424.2,2463.2,sea,CNT932340
SHIP0001921,TXN0001961,GB,PT,2022-09-15,2022-10-08,2266.2,357246.68,air,CNT823461
SHIP0001922,TXN0001962,GB,GB,2024-01-15,2024-02-17,4811160.0,14899526.92,sea,CNT540207
SHIP0001923,TXN0001963,SG,GB,2022-02-19,2022-03-19,422.0,18914.92,sea,CNT206028
SHIP0001924,TXN0001964,QA,GB,2024-05-12,2024-06-06,7633.5,1872.96,road,CNT693882
SHIP0001925,TXN0001966,KR,GB,2022-09-17,2022-10-03,19588.6,4549.98,sea,CNT868614
SHIP0001926,TXN0001967,CN,GB,2023-10-03,2023-11-01,2104.5,34231.11,sea,CNT290606
SHIP0001927,TXN0001968,GB,GH,2024-01-09,2024-01-27,278296.6,73626.41,sea,CNT680749
SHIP0001928,TXN0001969,GB,GB,2024-07-26,2024-07-31,3015.0,1423611.03,sea,CNT183519
SHIP0001929,TXN0001970,GB,JP,2024-03-19,2024-04-13,1298.2,97202.29,sea,CNT541171
SHIP0001930,TXN0001971,QA,GB,2024-11-23,2024-12-08,429.6,92651.76,sea,CNT466761
SHIP0001931,TXN0001972,GB,SG,2022-05-15,2022-06-17,609.2,40612.19,sea,CNT756076
SHIP0001932,TXN0001973,GB,IN,2023-11-07,2023-11-19,4192163.7,2776364.63,sea,CNT759259
SHIP0001933,TXN0001974,AE,GB,2024-04-29,2024-05-09,3962.2,1602.85,road,CNT417669
SHIP0001934,TXN0001975,GB,TH,2022-09-19,2022-09-27,303316.4,3877.72,sea,CNT659895
SHIP0001935,TXN0001976,GB,CN,2022-09-06,2022-09-11,2805523.9,1183.44,sea,CNT359993
SHIP0001936,TXN0001978,CA,GB,2024-12-22,2025-01-01,496.8,93134.93,sea,CNT571472
SHIP0001937,TXN0001979,GB,FR,2024-08-16,2024-09-15,11427.2,681694.67,road,CNT771876
SHIP0001938,TXN0001980,KR,GB,2022-05-22,2022-05-28,654524.7,5669.76,sea,CNT347031
SHIP0001939,TXN0001981,GB,VN,2022-10-03,2022-10-09,24254.0,453.58,sea,CNT200888
SHIP0001940,TXN0001982,GB,AU,2023-05-23,2023-05-28,6626111.2,38586268.83,air,CNT905788
SHIP0001941,TXN0001983,GB,KE,2024-09-13,2024-09-27,2278661.7,21973417.66,air,CNT974633
SHIP0001942,TXN0001984,GB,TH,2024-06-27,2024-07-22,158.0,30369.18,sea,CNT894953
SHIP0001943,TXN0001985,VN,GB,2024-08-26,2024-09-18,35120.8,232069.57,road,CNT119293
SHIP0001944,TXN0001986,DE,GB,2024-07-04,2024-07-27,27409.5,3124158.97,sea,CNT145351
SHIP0001945,TXN0001987,SA,GB,2023-11-24,2023-12-07,1305792.2,9316.89,sea,CNT536979
SHIP0001946,TXN0001988,MY,GB,2022-11-19,2022-11-28,278773.1,4304.88,air,CNT425869
SHIP0001947,TXN0001989,MY,GB,2023-11-01,2023-12-01,4228.5,220888.47,road,CNT469255
SHIP0001948,TXN0001990,SA,GB,2023-07-04,2023-07-20,5077.9,26479.62,sea,CNT221315
SHIP0001949,TXN0001991,GB,BR,2024-11-16,2024-11-28,1739579.0,8198.15,sea,CNT310669
SHIP0001950,TXN0001992,EG,GB,2023-05-09,2023-05-22,103293.2,944360.25,sea,CNT503843
SHIP0001951,TXN0001993,GB,IN,2024-04-13,2024-05-01,1024.0,82764.22,sea,CNT232436
SHIP0001952,TXN0001994,GB,KR,2022-07-12,2022-08-09,625.3,1342.6,sea,CNT100878
SHIP0001953,TXN0001995,GB,BR,2024-01-24,2024-02-04,10982.5,223431.54,sea,CNT947465
SHIP0001954,TXN0001996,GB,VN,2023-05-22,2023-06-04,462458.2,3039.72,road,CNT669136
SHIP0001955,TXN0001997,GB,BR,2023-04-28,2023-05-22,314698.7,3582.58,sea,CNT851819
SHIP0001956,TXN0001998,GB,IE,2024-04-09,2024-04-16,1192857.7,11410.25,sea,CNT625419
SHIP0001957,TXN0001999,GB,EG,2023-06-23,2023-07-05,249667.5,936.22,road,CNT603965
SHIP0001958,TXN0002000,GH,GB,2022-03-09,2022-04-03,8442.2,11506.97,sea,CNT638580
SHIP0001959,TXN0002001,GB,IT,2023-03-06,2023-03-24,961.0,781680.2,sea,CNT173172
SHIP0001960,TXN0002002,GB,VN,2024-11-27,2024-12-28,255416.5,3078.02,road,CNT506586
SHIP0001961,TXN0002003,QA,GB,2024-11-11,,210.3,145273.26,air,CNT516104
SHIP0001962,TXN0002004,SG,GB,2023-11-14,2023-12-02,2799.2,810891.59,sea,CNT679159
SHIP0001963,TXN0002005,FR,GB,2023-12-10,2023-12-30,2832.4,35563.74,road,CNT914538
SHIP0001964,TXN0002006,GB,DE,2022-10-25,2022-11-08,11431.3,16524.04,air,CNT253541
SHIP0001965,TXN0002007,GB,SG,2024-05-07,2024-05-17,2504.1,40120.8,sea,CNT951159
SHIP0001966,TXN0002008,QA,GB,2023-10-23,2023-11-03,983.1,204126.53,road,CNT383430
SHIP0001967,TXN0002009,GB,KR,2022-02-14,2022-02-19,57469.1,436021.88,sea,CNT445621
SHIP0001968,TXN0002010,AE,GB,2024-11-09,2024-11-19,750440.1,1761.99,sea,CNT840509
SHIP0001969,TXN0002011,GB,QA,2024-07-27,2024-08-18,732594.6,7752.86,sea,CNT105617
SHIP0001970,TXN0002012,GB,CN,2022-04-08,2022-04-18,844515.7,589.62,air,CNT502582
SHIP0001971,TXN0002013,ZA,GB,2023-04-08,2023-05-12,3645.9,904966.78,road,CNT599862
SHIP0001972,TXN0002014,GB,FR,2024-03-29,2024-04-07,3506.0,43088.28,sea,CNT522654
SHIP0001973,TXN0002015,GB,NL,2024-03-21,2024-04-22,1023.0,147673.3,sea,CNT499578
SHIP0001974,TXN0002016,NL,GB,2022-07-08,2022-07-26,5883663.9,40158441.33,air,CNT656023
SHIP0001975,TXN0002017,GB,TH,2022-02-20,2022-03-01,1928569.0,690.7,road,CNT973040
SHIP0001976,TXN0002018,GB,US,2024-12-19,2025-01-22,119891.9,636779.25,sea,CNT704353
SHIP0001977,TXN0002019,GB,SG,2024-09-09,2024-09-22,3470.6,3918.01,air,CNT424988
SHIP0001978,TXN0002020,GB,DE,2024-03-29,2024-04-20,67343.5,511504.54,road,CNT433389
SHIP0001979,TXN0002021,GB,GB,2023-12-29,2024-01-10,74008.8,17946.5,road,CNT122840
SHIP0001980,TXN0002022,GB,CA,2024-01-31,2024-02-27,562908.3,5330.53,road,CNT208699
SHIP0001981,TXN0002023,GB,MY,2023-05-20,2023-06-03,75.7,20725.79,air,CNT284531
SHIP0001982,TXN0002024,GB,IE,2024-01-30,2024-03-03,1318084.6,111.15,sea,CNT339227
SHIP0001983,TXN0002025,BR,GB,2022-12-05,2022-12-17,8132.0,28578.19,sea,CNT790591
SHIP0001984,TXN0002026,GB,CA,2022-04-09,2022-05-03,646267.8,939.99,sea,CNT165383
SHIP0001985,TXN0002027,NG,GB,2022-12-13,2022-12-20,1324741.6,13329.81,road,CNT700467
SHIP0001986,TXN0002028,GB,JP,2022-11-21,2022-12-04,502.7,185074.84,road,CNT527131
SHIP0001987,TXN0002029,GB,ZA,2022-12-01,2022-12-22,6180.9,183016.14,air,CNT179867
SHIP0001988,TXN0002030,FR,GB,2023-06-08,2023-07-02,2962.9,494513.98,sea,CNT287125
SHIP0001989,TXN0002032,FR,GB,2023-04-01,2023-04-15,1881150.1,4329.37,sea,CNT749986
SHIP0001990,TXN0002033,NG,GB,2023-05-28,2023-06-24,2598.6,149185.26,air,CNT256585
SHIP0001991,TXN0002035,GB,KR,2023-05-21,2023-06-06,4042.7,27812.96,sea,CNT629038
SHIP0001992,TXN0002036,DE,GB,2024-01-13,2024-01-26,7694.6,33247.28,air,CNT567871
SHIP0001993,TXN0002037,GB,NL,2023-03-31,2023-04-19,2361.9,2621.83,road,CNT613398
SHIP0001994,TXN0002039,GB,SA,2024-02-18,2024-02-26,2477719.3,97.74,sea,CNT133634
SHIP0001995,TXN0002040,GB,SA,2023-09-30,2023-10-28,2522.6,41748.98,sea,CNT124027
SHIP0001996,TXN0002041,GB,VN,2023-04-09,2023-04-27,20402.9,133592.75,sea,CNT947993
SHIP0001997,TXN0002042,GB,QA,2022-02-01,2022-03-02,733074.6,2410.21,sea,CNT586149
SHIP0001998,TXN0002043,US,GB,2022-04-12,2022-05-12,60274.9,4480.06,air,CNT959676
SHIP0001999,TXN0002044,GB,ZA,2022-04-01,2022-04-19,5579.8,34556.48,road,CNT386394
SHIP0002000,TXN0002045,GB,GH,2024-07-28,,124314.5,1803245.44,sea,CNT881418
SHIP0002001,TXN0002046,QA,GB,2022-12-09,2023-01-09,103972.5,1199.16,air,CNT693005
SHIP0002002,TXN0002047,GB,US,2023-04-19,2023-04-25,6000.7,257104.51,road,CNT177327
SHIP0002003,TXN0002048,CA,GB,2024-02-10,2024-03-15,6494.6,138851.26,air,CNT937240
SHIP0002004,TXN0002049,GB,IN,2023-12-28,2024-01-31,111966.5,946826.41,road,CNT711349
SHIP0002005,TXN0002050,GB,JP,2022-03-15,2022-04-03,3304.4,201711.37,air,CNT866474
SHIP0002006,TXN0002051,GB,SA,2024-10-20,2024-10-28,1.1,69122.66,sea,CNT626234
SHIP0002007,TXN0002052,GB,CN,2022-10-23,2022-11-12,183.3,4877.31,road,CNT313116
SHIP0002008,TXN0002053,GB,EG,2024-04-28,2024-05-11,1945811.2,5521.7,road,CNT580348
SHIP0002009,TXN0002054,GB,IE,2024-07-06,2024-08-01,2561.7,17100.07,road,CNT131667
SHIP0002010,TXN0002055,GB,GH,2023-08-19,2023-09-14,23967.4,88901.2,sea,CNT941636
SHIP0002011,TXN0002056,IT,GB,2022-07-04,2022-07-09,393158.4,18515.22,sea,CNT873822
SHIP0002012,TXN0002057,GB,NG,2023-08-29,2023-09-27,7135.3,5276.6,sea,CNT220554
SHIP0002013,TXN0002058,FR,GB,2022-10-03,2022-11-03,2670.2,169745.19,sea,CNT941899
SHIP0002014,TXN0002059,GB,SA,2024-07-27,2024-08-30,36201.0,1035.34,sea,CNT593553
SHIP0002015,TXN0002060,GB,US,2024-04-13,2024-04-11,102137.1,594385.42,road,CNT268305
SHIP0002016,TXN0002061,GB,QA,2024-06-30,2024-07-22,8533.3,457421.65,road,CNT423471
SHIP0002017,TXN0002062,GB,DE,2024-07-02,2024-07-31,8817783.6,7028032.32,sea,CNT231249
SHIP0002018,TXN0002063,GB,MY,2022-07-21,2022-08-20,37931.7,266448.33,sea,CNT446361
SHIP0002019,TXN0002064,GB,GH,2022-02-05,2022-02-23,473528.5,59340.56,sea,CNT540128
SHIP0002020,TXN0002065,GB,PT,2023-11-25,2023-12-09,7042.0,47536.13,sea,CNT259724
SHIP0002021,TXN0002066,IT,GB,2023-11-07,2023-12-02,66095.2,4447.75,road,CNT291151
SHIP0002022,TXN0002067,GB,NG,2024-08-10,2024-09-02,13791.8,719318.94,air,CNT455727
SHIP0002023,TXN0002068,GB,ES,2023-12-03,2023-12-24,994134.4,1253.74,sea,CNT154445
SHIP0002024,TXN0002069,GB,IT,2024-06-04,2024-07-04,1564.0,87208.69,sea,CNT916631
SHIP0002025,TXN0002070,GB,IE,2023-01-21,,209886.3,43190515.15,air,CNT754095
SHIP0002026,TXN0002071,GB,PT,2022-05-20,2022-06-21,3567.4,1151847.78,air,CNT636129
SHIP0002027,TXN0002072,CN,GB,2022-02-15,2022-03-04,8590.7,26467.29,road,CNT975744
SHIP0002028,TXN0002073,BR,GB,2023-04-27,2023-05-05,1814.8,132958.82,air,CNT633100
SHIP0002029,TXN0002074,MY,GB,2022-01-05,2022-01-19,1587467.8,6681.12,sea,CNT473731
SHIP0002030,TXN0002075,GB,JP,2023-07-25,2023-08-22,115799.3,446790.88,sea,CNT914085
SHIP0002031,TXN0002076,GB,NG,2023-03-24,2023-03-30,2198266.7,9504.06,sea,CNT501390
SHIP0002032,TXN0002077,KE,GB,2022-10-19,2022-11-15,191718.8,446243.18,road,CNT998867
SHIP0002033,TXN0002078,GB,BR,2023-10-18,2023-10-27,2640730.8,3657.77,sea,CNT211789
SHIP0002034,TXN0002079,GB,BR,2024-01-17,2024-01-27,3334941.9,12723615.19,road,CNT323159
SHIP0002035,TXN0002080,GB,NG,2022-02-18,2022-03-24,4024.8,15921.22,sea,CNT216700
SHIP0002036,TXN0002081,NG,GB,2023-06-14,,1927.1,3101.91,sea,CNT770949
SHIP0002037,TXN0002082,GB,QA,2024-10-30,2024-12-02,745981.1,3853.23,sea,CNT806352
SHIP0002038,TXN0002083,AU,GB,2022-12-01,2022-12-25,9391.8,239.14,air,CNT147295
SHIP0002039,TXN0002084,GB,AU,2024-05-09,2024-05-22,2607188.6,9714.1,sea,CNT686271
SHIP0002040,TXN0002085,TH,GB,2023-01-14,2023-01-23,137098.0,127523.59,sea,CNT255208
SHIP0002041,TXN0002086,GB,PL,2022-10-31,2022-11-14,1906.7,304114.57,air,CNT417900
SHIP0002042,TXN0002087,IT,GB,2024-08-04,2024-09-01,880429.5,23950.96,road,CNT265270
SHIP0002043,TXN0002088,GB,VN,2023-02-02,2023-03-03,24565.5,2498969.27,road,CNT646311
SHIP0002044,TXN0002089,KR,GB,2024-08-10,2024-09-11,1937353.9,1177.24,air,CNT650218
SHIP0002045,TXN0002090,GB,PT,2023-12-26,2024-01-21,15973.5,45705.12,sea,CNT519810
SHIP0002046,TXN0002091,PL,GB,2024-06-11,2024-07-07,10225.1,213022.11,sea,CNT883524
SHIP0002047,TXN0002092,ZA,GB,2024-06-16,,887.3,24384.65,air,CNT980942
SHIP0002048,TXN0002094,GB,BR,2023-09-06,2023-09-14,2371.9,185247.34,sea,CNT350092
SHIP0002049,TXN0002095,GB,NG,2024-11-11,2024-11-16,967215.4,2685.4,road,CNT213824
SHIP0002050,TXN0002096,EG,GB,2022-03-15,2022-03-27,16604.9,10523.16,sea,CNT728544
SHIP0002051,TXN0002097,GB,PL,2023-07-03,2023-07-21,618709.9,52691.53,sea,CNT158157
SHIP0002052,TXN0002098,GB,KE,2023-03-19,2023-04-16,6002.8,78699.09,sea,CNT153341
SHIP0002053,TXN0002099,GB,IE,2022-04-23,2022-05-18,1067159.0,7716.2,sea,CNT305908
SHIP0002054,TXN0002100,GB,EG,2024-08-22,2024-09-03,740.4,108273.56,sea,CNT910099
SHIP0002055,TXN0002101,GB,QA,2024-05-29,2024-06-04,1159912.3,10881.79,air,CNT664956
SHIP0002056,TXN0002102,GB,SG,2024-04-07,2024-04-20,548.3,54367.7,air,CNT128940
SHIP0002057,TXN0002103,IE,GB,2023-12-05,2023-12-25,202435.3,28618.3,road,CNT923075
SHIP0002058,TXN0002104,GB,GB,2023-10-28,2023-11-26,2096.4,586454.28,sea,CNT653479
SHIP0002059,TXN0002105,IE,GB,2023-03-03,2023-03-13,3576.2,1052685.74,sea,CNT568665
SHIP0002060,TXN0002106,NL,GB,2024-01-22,2024-02-16,32567.8,10419.76,sea,CNT733949
SHIP0002061,TXN0002107,GB,DE,2024-12-07,2025-01-06,1598444.3,13417.92,sea,CNT632652
SHIP0002062,TXN0002108,GB,SA,2022-10-11,2022-10-24,709886.7,2212.88,road,CNT394032
SHIP0002063,TXN0002109,GB,PT,2023-01-09,2023-01-26,2099270.6,5431.91,air,CNT488649
SHIP0002064,TXN0002110,GB,ZA,2022-05-03,2022-05-11,1332.3,8209.7,air,CNT606684
SHIP0002065,TXN0002111,GB,GB,2024-09-29,2024-10-07,4692.5,13801.51,sea,CNT483809
SHIP0002066,TXN0002112,GB,VN,2023-08-12,2023-08-31,1116235.8,5038.64,sea,CNT823137
