transaction_intermediary_id,transaction_id,intermediary_id,intermediary_role,sequence_order,role_start_date,role_end_date,source_confidence
TI0001196,TXN0005927,INTM00038,freight_forwarder,1,2022-11-07,2022-12-02,high
TI0001197,TXN0002545,INTM00038,freight_forwarder,1,2023-04-16,2023-05-05,high
TI0001198,TXN0002031,INTM00038,freight_forwarder,1,2022-05-24,2022-06-20,high
TI0001199,TXN0004386,INTM00038,freight_forwarder,1,2022-12-19,2023-01-07,high
TI0001200,TXN0005702,INTM00038,freight_forwarder,1,2022-10-31,2022-11-14,high
TI0001201,TXN0000726,INTM00038,freight_forwarder,1,2023-03-07,2023-03-26,high
TI0001202,TXN0001528,INTM00038,freight_forwarder,1,2022-09-01,2022-09-21,high
TI0001203,TXN0000274,INTM00038,freight_forwarder,1,2023-08-16,2023-09-02,high
TI0001204,TXN0002186,INTM00038,freight_forwarder,1,2022-04-13,2022-04-22,high
TI0001205,TXN0004149,INTM00038,freight_forwarder,1,2024-06-11,2024-06-23,high
TI0001206,TXN0003810,INTM00038,freight_forwarder,1,2022-03-18,2022-03-23,high
TI0001207,TXN0002122,INTM00038,freight_forwarder,1,2022-07-09,2022-07-28,high
TI0001208,TXN0004793,INTM00038,freight_forwarder,1,2024-05-28,2024-06-10,high
TI0001209,TXN0004894,INTM00038,freight_forwarder,1,2022-03-20,2022-04-13,high
TI0001210,TXN0005438,INTM00038,freight_forwarder,1,2022-07-01,2022-07-29,high
TI0001211,TXN0003359,INTM00038,freight_forwarder,1,2022-02-11,2022-03-12,high
TI0001212,TXN0003423,INTM00038,freight_forwarder,1,2022-06-29,2022-07-20,high
TI0001213,TXN0001322,INTM00038,freight_forwarder,1,2023-04-18,2023-05-16,high
TI0001214,TXN0005231,INTM00038,freight_forwarder,1,2024-08-24,2024-09-20,high
TI0001215,TXN0001895,INTM00038,freight_forwarder,1,2023-02-07,2023-03-07,high
TI0001216,TXN0001727,INTM00038,freight_forwarder,1,2023-11-14,2023-11-27,high
TI0001217,TXN0000396,INTM00038,freight_forwarder,1,2022-01-14,2022-01-26,high
TI0001218,TXN0004528,INTM00038,freight_forwarder,1,2022-05-09,2022-05-15,high
TI0001219,TXN0003290,INTM00038,freight_forwarder,1,2023-02-09,2023-02-28,high
TI0001220,TXN0001993,INTM00038,freight_forwarder,1,2024-04-08,2024-04-21,high
TI0001221,TXN0005788,INTM00038,freight_forwarder,1,2023-01-04,2023-01-30,high
TI0001222,TXN0001227,INTM00038,freight_forwarder,1,2022-05-29,2022-06-13,high
TI0001223,TXN0003711,INTM00038,freight_forwarder,1,2024-06-29,2024-07-08,high
TI0001224,TXN0000634,INTM00038,freight_forwarder,1,2024-03-21,2024-04-11,high
TI0001225,TXN0004368,INTM00038,freight_forwarder,1,2022-01-19,2022-01-30,high
TI0001226,TXN0005468,INTM00038,freight_forwarder,1,2024-03-23,2024-04-21,high
TI0001227,TXN0002792,INTM00038,freight_forwarder,1,2023-10-08,2023-10-27,high
TI0001228,TXN0004669,INTM00038,freight_forwarder,1,2024-08-11,2024-08-23,high
TI0001229,TXN0001049,INTM00038,freight_forwarder,1,2024-02-11,2024-03-02,high
TI0001230,TXN0003615,INTM00038,freight_forwarder,1,2024-09-13,2024-10-06,high
TI0001231,TXN0000659,INTM00038,freight_forwarder,1,2023-04-15,2023-04-28,high
TI0001232,TXN0004875,INTM00038,freight_forwarder,1,2022-12-14,2023-01-10,high
TI0001233,TXN0002005,INTM00038,freight_forwarder,1,2023-12-01,2023-12-08,high
TI0001234,TXN0003494,INTM00038,freight_forwarder,1,2022-08-31,2022-09-11,high
TI0001235,TXN0002377,INTM00038,freight_forwarder,1,2022-04-28,2022-05-07,high
TI0001236,TXN0005313,INTM00038,freight_forwarder,1,2022-03-15,2022-04-08,high
TI0001237,TXN0000783,INTM00038,freight_forwarder,1,2024-08-26,2024-09-10,high
TI0001238,TXN0002516,INTM00038,freight_forwarder,1,2023-03-11,2023-04-08,high
TI0001239,TXN0004559,INTM00038,freight_forwarder,1,2023-06-20,2023-07-01,high
TI0001240,TXN0004936,INTM00038,freight_forwarder,1,2023-04-13,2023-05-07,high
TI0001241,TXN0004043,INTM00038,freight_forwarder,1,2024-12-01,2024-12-23,high
TI0001242,TXN0004380,INTM00038,freight_forwarder,1,2024-11-04,2024-11-18,high
TI0001243,TXN0000775,INTM00038,freight_forwarder,1,2022-11-26,2022-12-24,high
TI0001244,TXN0001988,INTM00038,freight_forwarder,1,2022-11-15,2022-12-04,high
TI0001245,TXN0003890,INTM00038,freight_forwarder,1,2023-11-06,2023-11-22,high
TI0001246,TXN0005737,INTM00038,freight_forwarder,1,2023-08-22,2023-09-14,high
TI0001247,TXN0002647,INTM00038,freight_forwarder,1,2023-11-16,2023-12-13,high
TI0001248,TXN0005806,INTM00038,freight_forwarder,1,2022-10-24,2022-11-18,high
TI0001249,TXN0002102,INTM00038,freight_forwarder,1,2024-03-31,2024-04-08,high
TI0001250,TXN0001066,INTM00038,freight_forwarder,1,2022-06-22,2022-07-14,high
TI0001251,TXN0004183,INTM00038,freight_forwarder,1,2022-09-03,2022-09-21,high
TI0001252,TXN0000934,INTM00038,freight_forwarder,1,2022-03-26,2022-04-24,high
TI0001253,TXN0003953,INTM00038,freight_forwarder,1,2023-01-15,2023-02-11,high
TI0001254,TXN0002780,INTM00038,freight_forwarder,1,2023-04-12,2023-05-08,high
TI0001255,TXN0000924,INTM00038,freight_forwarder,1,2023-01-03,2023-01-11,high
TI0001256,TXN0002933,INTM00038,freight_forwarder,1,2024-12-07,2024-12-17,high
TI0001257,TXN0002174,INTM00038,freight_forwarder,1,2022-11-03,2022-11-30,high
TI0001258,TXN0004562,INTM00038,freight_forwarder,1,2023-01-19,2023-02-17,high
TI0001259,TXN0002000,INTM00038,freight_forwarder,1,2022-03-06,2022-03-29,high
TI0001260,TXN0003987,INTM00038,freight_forwarder,1,2023-03-20,2023-04-11,high
TI0001261,TXN0002843,INTM00038,freight_forwarder,1,2022-07-21,2022-08-07,high
TI0001262,TXN0002282,INTM00038,freight_forwarder,1,2023-12-27,2024-01-23,high
TI0001263,TXN0004976,INTM00038,freight_forwarder,1,2023-06-29,2023-07-06,high
TI0001264,TXN0002779,INTM00038,freight_forwarder,1,2024-09-07,2024-09-24,high
TI0001265,TXN0001473,INTM00038,freight_forwarder,1,2023-11-30,2023-12-07,high
TI0001266,TXN0003905,INTM00038,freight_forwarder,1,2024-05-25,2024-06-21,high
TI0001267,TXN0002486,INTM00038,freight_forwarder,1,2024-11-30,2024-12-15,high
TI0001268,TXN0000122,INTM00038,freight_forwarder,1,2024-07-19,2024-08-17,high
TI0001269,TXN0002758,INTM00038,freight_forwarder,1,2022-07-14,2022-07-20,high
TI0001270,TXN0005058,INTM00038,freight_forwarder,1,2023-03-22,2023-04-16,high
TI0001271,TXN0000587,INTM00038,freight_forwarder,1,2023-08-28,2023-09-07,high
TI0001272,TXN0002255,INTM00038,freight_forwarder,1,2024-12-11,2025-01-04,high
TI0001273,TXN0001098,INTM00038,freight_forwarder,1,2023-01-21,2023-02-14,high
TI0001274,TXN0000222,INTM00038,freight_forwarder,1,2023-12-08,2023-12-18,high
TI0001275,TXN0004053,INTM00038,freight_forwarder,1,2022-02-10,2022-02-25,high
TI0001276,TXN0002495,INTM00038,freight_forwarder,1,2022-04-21,2022-04-29,high
TI0001277,TXN0000948,INTM00038,freight_forwarder,1,2022-05-14,2022-06-03,high
TI0001278,TXN0004971,INTM00038,freight_forwarder,1,2024-05-13,2024-06-06,high
TI0001279,TXN0002389,INTM00038,freight_forwarder,1,2024-12-16,2024-12-22,high
TI0001280,TXN0003471,INTM00038,freight_forwarder,1,2023-02-08,2023-03-02,high
TI0001281,TXN0001695,INTM00038,freight_forwarder,1,2023-10-23,2023-11-04,high
TI0001282,TXN0001414,INTM00038,freight_forwarder,1,2022-12-19,2023-01-08,high
TI0001283,TXN0005821,INTM00038,freight_forwarder,1,2024-03-14,2024-04-11,high
TI0001284,TXN0002363,INTM00038,freight_forwarder,1,2024-09-04,2024-09-20,high
TI0001285,TXN0005023,INTM00038,freight_forwarder,1,2022-12-21,2023-01-12,high
TI0001286,TXN0002304,INTM00038,freight_forwarder,1,2024-06-03,2024-06-09,high
TI0001287,TXN0002319,INTM00038,freight_forwarder,1,2024-07-26,2024-08-01,high
TI0001288,TXN0002247,INTM00038,freight_forwarder,1,2024-08-21,2024-09-09,high
TI0001289,TXN0002698,INTM00038,freight_forwarder,1,2024-09-29,2024-10-19,high
TI0001290,TXN0001605,INTM00038,freight_forwarder,1,2024-04-07,2024-04-25,high
TI0001291,TXN0004184,INTM00038,freight_forwarder,1,2024-10-10,2024-11-01,high
TI0001292,TXN0001262,INTM00038,freight_forwarder,1,2024-07-13,2024-08-04,high
TI0001293,TXN0004387,INTM00038,freight_forwarder,1,2024-10-28,2024-11-26,high
TI0001294,TXN0001295,INTM00038,freight_forwarder,1,2023-07-19,2023-07-26,high
TI0001295,TXN0003601,INTM00038,freight_forwarder,1,2024-01-08,2024-01-23,high
TI0001296,TXN0000825,INTM00038,freight_forwarder,1,2024-12-11,2024-12-26,high
TI0001297,TXN0005874,INTM00038,freight_forwarder,1,2022-04-06,2022-04-24,high
TI0001298,TXN0001033,INTM00038,freight_forwarder,1,2024-05-16,2024-05-31,high
TI0001299,TXN0003918,INTM00038,freight_forwarder,1,2022-04-25,2022-05-18,high
TI0001300,TXN0005888,INTM00038,freight_forwarder,1,2024-11-03,2024-11-19,high
TI0001301,TXN0002673,INTM00038,freight_forwarder,1,2023-10-31,2023-11-14,high
TI0001302,TXN0002362,INTM00038,freight_forwarder,1,2024-10-22,2024-10-27,high
TI0001303,TXN0002241,INTM00038,freight_forwarder,1,2022-03-07,2022-03-20,high
TI0001304,TXN0001004,INTM00038,freight_forwarder,1,2022-01-16,2022-02-04,high
TI0001305,TXN0002508,INTM00038,freight_forwarder,1,2024-10-17,2024-11-15,high
TI0001306,TXN0002928,INTM00038,freight_forwarder,1,2022-09-13,2022-09-22,high
TI0001307,TXN0002596,INTM00038,freight_forwarder,1,2024-07-30,2024-08-22,high
TI0001308,TXN0002252,INTM00038,freight_forwarder,1,2024-01-01,2024-01-28,high
TI0001309,TXN0005820,INTM00038,freight_forwarder,1,2022-06-03,2022-06-20,high
TI0001310,TXN0001458,INTM00038,freight_forwarder,1,2024-01-10,2024-01-30,high
TI0001311,TXN0004959,INTM00038,freight_forwarder,1,2023-07-06,2023-07-15,high
TI0001312,TXN0004560,INTM00038,freight_forwarder,1,2024-12-07,2025-01-01,high
TI0001313,TXN0004506,INTM00038,freight_forwarder,1,2022-02-02,2022-02-23,high
TI0001314,TXN0001402,INTM00038,freight_forwarder,1,2023-06-05,2023-06-22,high
TI0001315,TXN0005718,INTM00038,freight_forwarder,1,2024-12-17,2025-01-07,high
TI0001316,TXN0004317,INTM00038,freight_forwarder,1,2023-05-06,2023-05-20,high
TI0001317,TXN0000003,INTM00038,freight_forwarder,1,2023-05-15,2023-05-24,high
TI0001318,TXN0000759,INTM00038,freight_forwarder,1,2023-12-06,2023-12-17,high
TI0001319,TXN0003862,INTM00038,freight_forwarder,1,2024-12-21,2024-12-26,high
TI0001320,TXN0002991,INTM00038,freight_forwarder,1,2023-09-30,2023-10-14,high
TI0001321,TXN0003294,INTM00038,freight_forwarder,1,2023-01-12,2023-01-28,high
TI0001322,TXN0004070,INTM00038,freight_forwarder,1,2022-08-31,2022-09-28,high
TI0001323,TXN0003205,INTM00038,freight_forwarder,1,2024-02-18,2024-03-04,high
TI0001324,TXN0004129,INTM00038,freight_forwarder,1,2024-08-22,2024-09-19,high
TI0001325,TXN0005879,INTM00038,freight_forwarder,1,2024-03-01,2024-03-09,high
TI0001326,TXN0002716,INTM00038,freight_forwarder,1,2023-12-01,2023-12-29,high
TI0001327,TXN0005780,INTM00038,freight_forwarder,1,2024-08-27,2024-09-11,high
TI0001328,TXN0002267,INTM00038,freight_forwarder,1,2023-12-17,2024-01-10,high
TI0001329,TXN0003913,INTM00038,freight_forwarder,1,2023-03-29,2023-04-08,high
TI0001330,TXN0004467,INTM00038,freight_forwarder,1,2024-11-01,2024-11-10,high
TI0001331,TXN0000386,INTM00038,freight_forwarder,1,2023-12-26,2024-01-14,high
TI0001332,TXN0002951,INTM00038,freight_forwarder,1,2024-07-23,2024-08-14,high
TI0001333,TXN0004076,INTM00038,freight_forwarder,1,2023-08-28,2023-09-08,high
TI0001334,TXN0000911,INTM00038,freight_forwarder,1,2024-05-17,2024-05-30,high
TI0001335,TXN0001591,INTM00038,freight_forwarder,1,2024-02-29,2024-03-15,high
TI0001336,TXN0003332,INTM00038,freight_forwarder,1,2023-11-09,2023-11-24,high
TI0001337,TXN0000563,INTM00038,freight_forwarder,1,2022-03-17,2022-04-15,high
TI0001338,TXN0000973,INTM00038,freight_forwarder,1,2024-10-12,2024-10-28,high
TI0001339,TXN0002828,INTM00038,freight_forwarder,1,2022-03-31,2022-04-24,high
TI0001340,TXN0005669,INTM00038,freight_forwarder,1,2024-01-31,2024-02-11,high
TI0001341,TXN0000457,INTM00038,freight_forwarder,1,2023-06-23,2023-07-14,high
TI0001342,TXN0005094,INTM00038,freight_forwarder,1,2023-07-10,2023-07-20,high
TI0001343,TXN0004941,INTM00038,freight_forwarder,1,2024-01-01,2024-01-23,high
TI0001344,TXN0004598,INTM00038,freight_forwarder,1,2023-04-11,2023-04-18,high
TI0001345,TXN0000932,INTM00038,freight_forwarder,1,2024-11-06,2024-11-18,high
TI0001346,TXN0000882,INTM00038,freight_forwarder,1,2022-06-30,2022-07-16,high
TI0001347,TXN0002085,INTM00038,freight_forwarder,1,2023-01-05,2023-02-02,high
TI0001348,TXN0004021,INTM00038,freight_forwarder,1,2024-11-13,2024-12-02,high
TI0001349,TXN0001284,INTM00038,freight_forwarder,1,2022-01-08,2022-01-17,high
TI0001350,TXN0004995,INTM00038,freight_forwarder,1,2022-09-09,2022-10-06,high
TI0001351,TXN0005508,INTM00038,freight_forwarder,1,2023-01-30,2023-02-23,high
TI0001352,TXN0005221,INTM00038,freight_forwarder,1,2024-04-01,2024-04-06,high
TI0001353,TXN0005579,INTM00038,freight_forwarder,1,2023-04-11,2023-04-19,high
TI0001354,TXN0005875,INTM00038,freight_forwarder,1,2022-02-13,2022-02-19,high
TI0001355,TXN0004382,INTM00038,freight_forwarder,1,2022-07-22,2022-08-01,high
TI0001356,TXN0000532,INTM00038,freight_forwarder,1,2024-05-01,2024-05-24,high
TI0001357,TXN0004203,INTM00038,freight_forwarder,1,2023-12-18,2023-12-27,high
TI0001358,TXN0001463,INTM00038,freight_forwarder,1,2023-08-06,2023-08-30,high
TI0001359,TXN0000092,INTM00038,freight_forwarder,1,2022-12-12,2022-12-27,high
TI0001360,TXN0005030,INTM00038,freight_forwarder,1,2023-09-11,2023-09-16,high
TI0001361,TXN0000406,INTM00038,freight_forwarder,1,2023-03-15,2023-04-02,high
TI0001362,TXN0001430,INTM00038,freight_forwarder,1,2024-02-20,2024-03-15,high
TI0001363,TXN0003539,INTM00038,freight_forwarder,1,2024-03-18,2024-03-31,high
TI0001364,TXN0003357,INTM00038,freight_forwarder,1,2024-07-14,2024-08-01,high
TI0001365,TXN0003221,INTM00038,freight_forwarder,1,2024-05-03,2024-05-28,high
TI0001366,TXN0001947,INTM00038,freight_forwarder,1,2024-06-07,2024-06-19,high
TI0001367,TXN0004232,INTM00038,freight_forwarder,1,2023-02-09,2023-02-23,high
TI0001368,TXN0000770,INTM00038,freight_forwarder,1,2023-08-25,2023-09-15,high
TI0001369,TXN0004658,INTM00038,freight_forwarder,1,2022-07-23,2022-08-20,high
TI0001370,TXN0000078,INTM00038,freight_forwarder,1,2022-08-03,2022-08-15,high
TI0001371,TXN0005660,INTM00038,freight_forwarder,1,2022-04-04,2022-04-14,high
TI0001372,TXN0004483,INTM00038,freight_forwarder,1,2024-10-23,2024-11-08,high
TI0001373,TXN0003459,INTM00038,freight_forwarder,1,2023-09-13,2023-09-19,high
TI0001374,TXN0005174,INTM00038,freight_forwarder,1,2023-12-29,2024-01-15,high
TI0001375,TXN0002638,INTM00038,freight_forwarder,1,2023-03-13,2023-03-26,high
TI0001376,TXN0000470,INTM00038,freight_forwarder,1,2022-11-13,2022-11-25,high
TI0001377,TXN0000377,INTM00038,freight_forwarder,1,2023-10-24,2023-11-04,high
TI0001378,TXN0004525,INTM00038,freight_forwarder,1,2022-06-20,2022-07-03,high
TI0001379,TXN0004316,INTM00038,freight_forwarder,1,2024-03-01,2024-03-13,high
TI0001380,TXN0003520,INTM00038,freight_forwarder,1,2022-09-06,2022-10-03,high
TI0001381,TXN0005352,INTM00038,freight_forwarder,1,2023-01-04,2023-01-12,high
TI0001382,TXN0000082,INTM00038,freight_forwarder,1,2023-01-15,2023-01-30,high
TI0001383,TXN0002844,INTM00038,freight_forwarder,1,2023-03-12,2023-03-25,high
TI0001384,TXN0002631,INTM00038,freight_forwarder,1,2024-10-14,2024-10-25,high
TI0001385,TXN0000268,INTM00038,freight_forwarder,1,2023-03-21,2023-03-29,high
TI0001386,TXN0003997,INTM00038,freight_forwarder,1,2024-01-10,2024-01-27,high
TI0001387,TXN0003229,INTM00038,freight_forwarder,1,2023-08-11,2023-08-28,high
TI0001388,TXN0002497,INTM00038,freight_forwarder,1,2022-01-03,2022-01-11,high
TI0001389,TXN0001450,INTM00038,freight_forwarder,1,2022-01-14,2022-02-12,high
TI0001390,TXN0000840,INTM00038,freight_forwarder,1,2024-07-28,2024-08-16,high
TI0001391,TXN0002029,INTM00038,freight_forwarder,1,2022-11-29,2022-12-23,high
TI0001392,TXN0004143,INTM00038,freight_forwarder,1,2022-08-19,2022-09-14,high
TI0001393,TXN0001558,INTM00038,freight_forwarder,1,2024-12-04,2024-12-15,high
TI0001394,TXN0002678,INTM00038,freight_forwarder,1,2023-11-29,2023-12-16,high
TI0001395,TXN0003923,INTM00038,freight_forwarder,1,2022-06-19,2022-07-14,high
TI0001396,TXN0004351,INTM00038,freight_forwarder,1,2023-07-20,2023-07-25,high
TI0001397,TXN0004017,INTM00038,freight_forwarder,1,2023-06-21,2023-07-03,high
TI0001398,TXN0003893,INTM00038,freight_forwarder,1,2024-05-04,2024-05-31,high
TI0001399,TXN0003297,INTM00038,freight_forwarder,1,2024-07-25,2024-08-15,high
TI0001400,TXN0004674,INTM00038,freight_forwarder,1,2023-10-04,2023-10-27,high
TI0001401,TXN0000081,INTM00038,freight_forwarder,1,2022-10-19,2022-11-05,high
TI0001402,TXN0000134,INTM00038,freight_forwarder,1,2024-05-26,2024-06-24,high
TI0001403,TXN0004712,INTM00038,freight_forwarder,1,2023-05-27,2023-06-17,high
TI0001404,TXN0003936,INTM00038,freight_forwarder,1,2022-11-07,2022-12-02,high
TI0001405,TXN0000955,INTM00038,freight_forwarder,1,2024-02-10,2024-02-28,high
TI0001406,TXN0002774,INTM00038,freight_forwarder,1,2022-01-29,2022-02-24,high
TI0001407,TXN0000692,INTM00038,freight_forwarder,1,2023-03-07,2023-03-29,high
TI0001408,TXN0000011,INTM00038,freight_forwarder,1,2022-03-29,2022-04-25,high
TI0001409,TXN0000444,INTM00038,freight_forwarder,1,2024-03-26,2024-04-01,high
TI0001410,TXN0005836,INTM00038,freight_forwarder,1,2023-02-12,2023-02-23,high
TI0001411,TXN0004566,INTM00038,freight_forwarder,1,2024-10-19,2024-11-02,high
TI0001412,TXN0000190,INTM00038,freight_forwarder,1,2023-03-13,2023-04-11,high
TI0001413,TXN0000348,INTM00038,freight_forwarder,1,2022-06-22,2022-07-03,high
TI0001414,TXN0000141,INTM00038,freight_forwarder,1,2023-06-22,2023-07-03,high
TI0001415,TXN0004827,INTM00038,freight_forwarder,1,2023-03-06,2023-03-25,high
TI0001416,TXN0001469,INTM00038,freight_forwarder,1,2022-05-12,2022-06-10,high
TI0001417,TXN0003698,INTM00038,freight_forwarder,1,2024-01-05,2024-02-03,high
TI0001418,TXN0002943,INTM00038,freight_forwarder,1,2023-11-27,2023-12-21,high
TI0001419,TXN0000685,INTM00038,freight_forwarder,1,2022-07-17,2022-08-11,high
TI0001420,TXN0002717,INTM00038,freight_forwarder,1,2023-11-22,2023-12-15,high
TI0001421,TXN0001741,INTM00038,freight_forwarder,1,2022-01-24,2022-02-08,high
TI0001422,TXN0001674,INTM00038,freight_forwarder,1,2023-01-11,2023-01-21,high
TI0001423,TXN0003356,INTM00038,freight_forwarder,1,2022-11-07,2022-11-27,high
TI0001424,TXN0005119,INTM00038,freight_forwarder,1,2023-12-16,2023-12-28,high
TI0001425,TXN0001225,INTM00038,freight_forwarder,1,2023-07-09,2023-08-05,high
TI0001426,TXN0005964,INTM00038,freight_forwarder,1,2023-02-17,2023-02-25,high
TI0001427,TXN0005393,INTM00038,freight_forwarder,1,2024-07-23,2024-08-18,high
TI0001428,TXN0004123,INTM00038,freight_forwarder,1,2024-04-15,2024-04-27,high
TI0001429,TXN0000494,INTM00038,freight_forwarder,1,2024-03-04,2024-03-23,high
TI0001430,TXN0004504,INTM00038,freight_forwarder,1,2024-02-26,2024-03-24,high
TI0001431,TXN0005421,INTM00038,freight_forwarder,1,2023-08-15,2023-08-25,high
TI0001432,TXN0004304,INTM00038,freight_forwarder,1,2023-07-10,2023-07-26,high
TI0001433,TXN0000066,INTM00038,freight_forwarder,1,2022-10-21,2022-11-09,high
TI0001434,TXN0002403,INTM00038,freight_forwarder,1,2023-11-21,2023-12-19,high
TI0001435,TXN0000573,INTM00038,freight_forwarder,1,2023-08-14,2023-08-19,high
TI0001436,TXN0004588,INTM00038,freight_forwarder,1,2023-07-13,2023-08-01,high
TI0001437,TXN0001435,INTM00038,freight_forwarder,1,2024-02-21,2024-03-21,high
TI0001438,TXN0004723,INTM00038,freight_forwarder,1,2023-05-01,2023-05-06,high
TI0001439,TXN0004424,INTM00038,freight_forwarder,1,2024-12-13,2024-12-27,high
TI0001440,TXN0003910,INTM00038,freight_forwarder,1,2023-05-08,2023-05-21,high
TI0001441,TXN0000133,INTM00038,freight_forwarder,1,2022-04-20,2022-04-26,high
TI0001442,TXN0005522,INTM00038,freight_forwarder,1,2022-06-11,2022-06-24,high
TI0001443,TXN0003869,INTM00038,freight_forwarder,1,2022-02-05,2022-02-22,high
TI0001444,TXN0001643,INTM00038,freight_forwarder,1,2023-10-29,2023-11-13,high
TI0001445,TXN0002614,INTM00038,freight_forwarder,1,2022-11-16,2022-12-04,high
TI0001446,TXN0002675,INTM00038,freight_forwarder,1,2022-09-22,2022-10-13,high
TI0001447,TXN0003134,INTM00038,freight_forwarder,1,2023-07-14,2023-07-29,high
TI0001448,TXN0003374,INTM00038,freight_forwarder,1,2024-08-16,2024-08-27,high
TI0001449,TXN0001265,INTM00038,freight_forwarder,1,2022-01-21,2022-02-17,high
TI0001450,TXN0000460,INTM00038,freight_forwarder,1,2024-09-22,2024-10-07,high
TI0001451,TXN0002329,INTM00038,freight_forwarder,1,2022-02-07,2022-03-07,high
TI0001452,TXN0003153,INTM00038,freight_forwarder,1,2023-06-16,2023-07-15,high
TI0001453,TXN0005594,INTM00038,freight_forwarder,1,2024-02-10,2024-03-01,high
TI0001454,TXN0001714,INTM00038,freight_forwarder,1,2024-07-01,2024-07-15,high
TI0001455,TXN0000547,INTM00038,freight_forwarder,1,2022-07-27,2022-08-25,high
TI0001456,TXN0000212,INTM00038,freight_forwarder,1,2023-08-07,2023-08-24,high
TI0001457,TXN0004687,INTM00038,freight_forwarder,1,2022-01-13,2022-01-26,high
TI0001458,TXN0003170,INTM00038,freight_forwarder,1,2022-02-10,2022-02-27,high
TI0001459,TXN0003305,INTM00038,freight_forwarder,1,2024-01-30,2024-02-21,high
TI0001460,TXN0004696,INTM00038,freight_forwarder,1,2022-12-14,2022-12-23,high
TI0001461,TXN0000202,INTM00038,freight_forwarder,1,2022-01-31,2022-02-09,high
TI0001462,TXN0000487,INTM00038,freight_forwarder,1,2024-06-08,2024-06-25,high
TI0001463,TXN0004731,INTM00038,freight_forwarder,1,2024-12-21,2025-01-10,high
