transaction_id,customer_id,counterparty_id,product_id,destination_country_id,transaction_date,invoice_value,currency,incoterm,direction,stated_purpose
TXN0001629,CUST00095,CPTY00247,PROD0006,SA,2024-10-24,3500996.63,GBP,FCA,import,Bulk commodity sale
TXN0001630,CUST00086,CPTY00177,PROD0005,CA,2024-12-11,268027.66,EUR,FCA,import,Bulk commodity sale
TXN0001631,CUST00049,CPTY00031,PROD0018,FR,2023-08-01,10694.99,USD,DAP,export,Bulk commodity sale
TXN0001632,CUST00125,CPTY00161,PROD0014,JP,2024-08-12,71018.77,GBP,CIF,import,Commercial goods sale
TXN0001633,CUST00100,CPTY00080,PROD0004,KR,2023-03-18,41733.74,USD,DAP,import,Bulk commodity sale
TXN0001634,CUST00012,CPTY00047,PROD0001,IT,2022-05-04,49626.63,USD,FCA,export,Wholesale supply agreement
TXN0001635,CUST00089,CPTY00123,PROD0007,TR,2024-07-03,8079.72,GBP,CIF,export,Standard trade shipment
TXN0001636,CUST00071,CPTY00205,PROD0012,US,2023-07-13,22286.62,GBP,EXW,import,Standard trade shipment
TXN0001637,CUST00144,CPTY00001,PROD0007,NG,2024-10-27,5309.18,GBP,FCA,import,Wholesale supply agreement
TXN0001638,CUST00056,CPTY00093,PROD0015,PT,2022-08-22,43204.17,GBP,EXW,export,Commercial goods sale
TXN0001639,CUST00173,CPTY00240,PROD0010,US,2023-06-09,24248.67,USD,FOB,export,Commercial goods sale
TXN0001640,CUST00111,CPTY00103,PROD0018,QA,2024-01-02,4623.93,GBP,CIF,export,Distribution contract
TXN0001641,CUST00024,CPTY00026,PROD0016,GH,2022-05-31,62902.2,GBP,CIF,import,Standard trade shipment
TXN0001642,CUST00073,CPTY00112,PROD0009,IT,2024-12-28,50253.76,EUR,EXW,import,Commercial goods sale
TXN0001643,CUST00160,CPTY00178,PROD0016,AE,2023-10-29,62881.01,EUR,FCA,export,Bulk commodity sale
TXN0001644,CUST00046,CPTY00260,PROD0009,KR,2022-07-08,8067.66,USD,FCA,import,Wholesale supply agreement
TXN0001645,CUST00127,CPTY00164,PROD0001,ES,2024-03-23,27187.01,USD,FCA,export,Bulk commodity sale
TXN0001646,CUST00142,CPTY00014,PROD0006,US,2024-08-20,16722678.68,EUR,DAP,import,Bulk commodity sale
TXN0001647,CUST00125,CPTY00211,PROD0008,SA,2023-02-14,18278.95,USD,EXW,import,Bulk commodity sale
TXN0001648,CUST00017,CPTY00203,PROD0018,TH,2023-10-31,6409.41,GBP,DAP,export,Wholesale supply agreement
TXN0001649,CUST00068,CPTY00170,PROD0015,AE,2024-03-30,67540.81,GBP,EXW,export,Standard trade shipment
TXN0001650,CUST00063,CPTY00234,PROD0003,US,2022-06-09,10333.24,GBP,FOB,export,Bulk commodity sale
TXN0001651,CUST00062,CPTY00201,PROD0001,GH,2023-08-06,24504.58,GBP,FOB,import,Bulk commodity sale
TXN0001652,CUST00159,CPTY00061,PROD0010,CA,2023-09-05,12312.3,GBP,EXW,import,Standard trade shipment
TXN0001653,CUST00002,CPTY00110,PROD0010,QA,2022-11-27,6529.9,GBP,DAP,export,Bulk commodity sale
TXN0001654,CUST00098,CPTY00132,PROD0014,US,2022-11-25,36397.76,GBP,CIF,import,Distribution contract
TXN0001655,CUST00177,CPTY00128,PROD0005,PL,2023-11-21,766110.8,USD,FOB,import,Component supply order
TXN0001656,CUST00158,CPTY00167,PROD0015,PL,2024-04-03,54299.97,GBP,FOB,export,Bulk commodity sale
TXN0001657,CUST00110,CPTY00183,PROD0008,US,2023-03-03,1128.34,GBP,CIF,export,Commercial goods sale
TXN0001658,CUST00180,CPTY00028,PROD0007,SA,2022-06-10,511.4,USD,FCA,export,Bulk commodity sale
TXN0001659,CUST00073,CPTY00148,PROD0008,KE,2024-05-12,5838.36,GBP,EXW,export,Commercial goods sale
TXN0001660,CUST00111,CPTY00011,PROD0018,GH,2022-07-10,2258.29,GBP,FCA,import,Commercial goods sale
TXN0001661,CUST00098,CPTY00134,PROD0008,JP,2022-01-04,2101.34,GBP,FCA,import,Standard trade shipment
TXN0001662,CUST00009,CPTY00110,PROD0011,MY,2022-12-20,371589.03,USD,FCA,export,Distribution contract
TXN0001663,CUST00008,CPTY00054,PROD0017,QA,2024-06-15,7827.91,EUR,FCA,export,Distribution contract
TXN0001664,CUST00162,CPTY00258,PROD0001,PT,2024-04-09,22202.15,GBP,CIF,export,Distribution contract
TXN0001665,CUST00032,CPTY00068,PROD0010,BR,2022-12-03,10045.07,USD,FCA,export,Distribution contract
TXN0001666,CUST00064,CPTY00015,PROD0013,VN,2023-07-24,63206.71,EUR,FCA,export,Component supply order
TXN0001667,CUST00113,CPTY00094,PROD0017,DE,2024-11-17,9196.14,EUR,DAP,import,Bulk commodity sale
TXN0001668,CUST00104,CPTY00197,PROD0002,PL,2024-02-27,35410.0,USD,FOB,import,Bulk commodity sale
TXN0001669,CUST00093,CPTY00003,PROD0014,PT,2024-04-12,12620.11,USD,CIF,import,Standard trade shipment
TXN0001670,CUST00177,CPTY00129,PROD0015,CN,2022-04-07,216511.25,GBP,DAP,export,Bulk commodity sale
TXN0001671,CUST00142,CPTY00109,PROD0007,KE,2022-09-22,788.16,GBP,FOB,export,Standard trade shipment
TXN0001672,CUST00170,CPTY00226,PROD0014,KE,2022-04-25,73782.93,GBP,FCA,import,Component supply order
TXN0001673,CUST00119,CPTY00001,PROD0009,GB,2024-12-08,2540.38,GBP,EXW,export,Commercial goods sale
TXN0001674,CUST00177,CPTY00005,PROD0012,TH,2023-01-11,220.88,EUR,FOB,export,Bulk commodity sale
TXN0001675,CUST00109,CPTY00147,PROD0008,DE,2023-07-02,5920.56,GBP,CIF,import,Distribution contract
TXN0001676,CUST00098,CPTY00047,PROD0004,KE,2023-08-28,69630.43,USD,CIF,import,Wholesale supply agreement
TXN0001677,CUST00147,CPTY00184,PROD0015,PL,2023-07-28,42112.01,EUR,DAP,import,Standard trade shipment
TXN0001678,CUST00157,CPTY00073,PROD0004,TR,2022-02-27,648257.14,GBP,DAP,export,Component supply order
TXN0001679,CUST00013,CPTY00147,PROD0004,BR,2024-09-23,861546.49,GBP,CIF,export,Wholesale supply agreement
TXN0001680,CUST00164,CPTY00010,PROD0016,EG,2023-02-21,144209.03,GBP,DAP,export,Distribution contract
TXN0001681,CUST00125,CPTY00181,PROD0017,BR,2024-10-03,13029.91,GBP,FCA,export,Wholesale supply agreement
TXN0001682,CUST00162,CPTY00135,PROD0011,TR,2024-04-18,1835370.83,GBP,CIF,export,Bulk commodity sale
TXN0001683,CUST00129,CPTY00001,PROD0011,TH,2024-02-03,347714.4,GBP,CIF,import,Standard trade shipment
TXN0001684,CUST00167,CPTY00070,PROD0007,CA,2024-02-10,2723.92,USD,FOB,export,Wholesale supply agreement
TXN0001685,CUST00050,CPTY00016,PROD0012,BR,2024-12-08,7257.18,GBP,CIF,export,Component supply order
TXN0001686,CUST00034,CPTY00012,PROD0011,US,2022-11-29,244091.02,USD,CIF,import,Wholesale supply agreement
TXN0001687,CUST00036,CPTY00182,PROD0010,US,2022-12-27,11165.48,GBP,DAP,import,Commercial goods sale
TXN0001688,CUST00046,CPTY00112,PROD0012,TR,2024-01-06,4301.01,GBP,FOB,export,Wholesale supply agreement
TXN0001689,CUST00039,CPTY00209,PROD0010,AE,2022-09-12,13250.56,GBP,EXW,import,Wholesale supply agreement
TXN0001690,CUST00080,CPTY00068,PROD0016,QA,2024-05-31,18422.65,USD,DAP,export,Wholesale supply agreement
TXN0001691,CUST00036,CPTY00187,PROD0013,KE,2022-02-02,675056.93,USD,CIF,export,Commercial goods sale
TXN0001692,CUST00029,CPTY00160,PROD0007,BR,2024-09-10,5149.93,GBP,FOB,export,Component supply order
TXN0001693,CUST00095,CPTY00173,PROD0012,KE,2023-01-15,11917.26,USD,DAP,import,Wholesale supply agreement
TXN0001694,CUST00143,CPTY00216,PROD0005,ES,2022-01-05,393955.71,GBP,EXW,import,Component supply order
TXN0001695,CUST00025,CPTY00184,PROD0004,EG,2023-10-23,147601.02,USD,EXW,import,Bulk commodity sale
TXN0001696,CUST00093,CPTY00194,PROD0015,GH,2022-10-29,56865.16,EUR,FCA,export,Bulk commodity sale
TXN0001697,CUST00119,CPTY00193,PROD0011,TH,2022-12-01,321429.54,GBP,FOB,export,Wholesale supply agreement
TXN0001698,CUST00128,CPTY00117,PROD0001,IN,2023-06-12,114329.63,GBP,FOB,export,Standard trade shipment
TXN0001699,CUST00019,CPTY00189,PROD0007,TH,2023-09-28,12250.85,GBP,EXW,import,Distribution contract
TXN0001700,CUST00133,CPTY00219,PROD0018,IT,2022-05-30,5549.68,USD,EXW,import,Distribution contract
TXN0001701,CUST00005,CPTY00192,PROD0012,KR,2022-02-23,3910.72,GBP,FCA,import,Component supply order
TXN0001702,CUST00043,CPTY00158,PROD0016,MY,2023-05-21,39027.7,USD,DAP,export,Component supply order
TXN0001703,CUST00058,CPTY00020,PROD0010,IN,2023-01-24,2574.33,EUR,CIF,export,Distribution contract
TXN0001704,CUST00154,CPTY00114,PROD0001,KE,2023-10-01,82877.41,GBP,FCA,export,Commercial goods sale
TXN0001705,CUST00035,CPTY00017,PROD0004,AE,2024-03-30,46967.12,USD,EXW,export,Standard trade shipment
TXN0001706,CUST00141,CPTY00027,PROD0002,MY,2023-11-05,68768.22,GBP,FCA,export,Component supply order
TXN0001707,CUST00178,CPTY00094,PROD0014,CN,2022-04-25,20025.46,EUR,CIF,export,Component supply order
TXN0001708,CUST00173,CPTY00121,PROD0014,JP,2024-12-27,7717.99,USD,DAP,export,Distribution contract
TXN0001709,CUST00055,CPTY00138,PROD0009,IT,2024-02-23,38688.25,GBP,EXW,export,Standard trade shipment
TXN0001710,CUST00018,CPTY00235,PROD0014,KR,2022-02-23,62948.3,GBP,EXW,import,Component supply order
TXN0001711,CUST00040,CPTY00199,PROD0010,ZA,2024-04-16,16941.92,USD,FCA,import,Wholesale supply agreement
TXN0001712,CUST00139,CPTY00110,PROD0014,BR,2024-08-23,5237.2,USD,FOB,import,Wholesale supply agreement
TXN0001713,CUST00036,CPTY00088,PROD0013,ES,2023-09-16,1052968.67,GBP,CIF,export,Commercial goods sale
TXN0001714,CUST00117,CPTY00186,PROD0009,US,2024-07-01,10186.07,EUR,FOB,import,Standard trade shipment
TXN0001715,CUST00068,CPTY00072,PROD0012,VN,2024-08-29,3458.26,USD,FCA,export,Component supply order
TXN0001716,CUST00139,CPTY00230,PROD0006,IE,2024-11-22,3256365.21,EUR,FCA,export,Wholesale supply agreement
TXN0001717,CUST00110,CPTY00204,PROD0014,KR,2024-11-12,27266.87,GBP,FCA,export,Component supply order
TXN0001718,CUST00106,CPTY00178,PROD0017,CA,2022-08-01,5778.79,GBP,CIF,export,Standard trade shipment
TXN0001719,CUST00141,CPTY00065,PROD0004,NL,2022-02-08,503138.04,GBP,CIF,import,Wholesale supply agreement
TXN0001720,CUST00172,CPTY00162,PROD0013,SG,2023-12-16,876825.19,GBP,EXW,import,Component supply order
TXN0001721,CUST00066,CPTY00214,PROD0002,ZA,2024-01-15,33245.47,GBP,DAP,export,Standard trade shipment
TXN0001722,CUST00096,CPTY00019,PROD0007,TH,2023-09-16,193.26,GBP,DAP,import,Standard trade shipment
TXN0001723,CUST00113,CPTY00047,PROD0013,NG,2022-09-17,257425.57,USD,FCA,export,Commercial goods sale
TXN0001724,CUST00149,CPTY00134,PROD0005,IT,2024-11-05,107160.39,GBP,DAP,export,Standard trade shipment
TXN0001725,CUST00087,CPTY00094,PROD0005,IE,2023-03-24,127842.26,GBP,FCA,import,Wholesale supply agreement
TXN0001726,CUST00068,CPTY00185,PROD0007,KR,2024-03-23,9551.06,USD,CIF,import,Distribution contract
TXN0001727,CUST00153,CPTY00105,PROD0003,JP,2023-11-14,123589.11,USD,DAP,import,Component supply order
TXN0001728,CUST00172,CPTY00260,PROD0012,NL,2024-09-08,6387.92,USD,EXW,export,Component supply order
TXN0001729,CUST00103,CPTY00078,PROD0003,GH,2024-02-20,261634.79,USD,FOB,export,Distribution contract
TXN0001730,CUST00019,CPTY00094,PROD0006,AU,2023-11-27,33543429.65,GBP,FCA,export,Wholesale supply agreement
TXN0001731,CUST00053,CPTY00001,PROD0006,IN,2024-07-09,37493682.56,USD,FOB,export,Wholesale supply agreement
TXN0001732,CUST00084,CPTY00065,PROD0018,GH,2022-03-01,4061.03,USD,FCA,export,Wholesale supply agreement
TXN0001733,CUST00127,CPTY00062,PROD0018,IN,2024-02-13,5865.07,GBP,CIF,export,Standard trade shipment
TXN0001734,CUST00121,CPTY00199,PROD0002,IE,2023-10-05,4276.42,GBP,CIF,export,Component supply order
TXN0001735,CUST00148,CPTY00088,PROD0003,DE,2024-05-02,40240.04,EUR,DAP,export,Component supply order
TXN0001736,CUST00006,CPTY00053,PROD0014,TH,2022-09-03,92387.42,GBP,EXW,import,Wholesale supply agreement
TXN0001737,CUST00084,CPTY00082,PROD0006,AE,2023-10-19,8252397.74,GBP,CIF,export,Bulk commodity sale
TXN0001738,CUST00127,CPTY00147,PROD0012,PT,2022-11-08,8757.27,GBP,FCA,export,Distribution contract
TXN0001739,CUST00178,CPTY00205,PROD0017,SG,2022-05-09,2582.67,EUR,DAP,import,Standard trade shipment
TXN0001740,CUST00026,CPTY00255,PROD0003,VN,2023-09-23,488105.94,USD,DAP,import,Wholesale supply agreement
TXN0001741,CUST00159,CPTY00013,PROD0018,GH,2022-01-24,10010.65,EUR,DAP,export,Bulk commodity sale
TXN0001742,CUST00002,CPTY00219,PROD0001,JP,2022-04-13,20809.88,USD,FCA,export,Distribution contract
TXN0001743,CUST00036,CPTY00102,PROD0005,NL,2023-08-04,229830.77,USD,FOB,export,Bulk commodity sale
TXN0001744,CUST00153,CPTY00211,PROD0010,GH,2024-09-11,11115.53,GBP,EXW,import,Wholesale supply agreement
TXN0001745,CUST00142,CPTY00010,PROD0016,MY,2024-02-24,92468.56,GBP,FCA,export,Component supply order
TXN0001746,CUST00176,CPTY00163,PROD0010,FR,2022-01-17,12109.54,USD,FCA,export,Distribution contract
TXN0001747,CUST00109,CPTY00242,PROD0003,EG,2022-04-30,412759.01,EUR,FOB,import,Standard trade shipment
TXN0001748,CUST00111,CPTY00011,PROD0005,CN,2023-04-18,560304.29,EUR,CIF,import,Standard trade shipment
TXN0001749,CUST00097,CPTY00206,PROD0014,ES,2023-04-16,32921.34,EUR,CIF,export,Standard trade shipment
TXN0001750,CUST00093,CPTY00030,PROD0011,PT,2022-02-13,2994789.55,USD,EXW,export,Wholesale supply agreement
TXN0001751,CUST00093,CPTY00256,PROD0001,PL,2022-10-08,74303.58,GBP,FCA,export,Component supply order
TXN0001752,CUST00053,CPTY00194,PROD0010,PL,2022-05-20,23145.31,USD,EXW,export,Wholesale supply agreement
TXN0001753,CUST00154,CPTY00237,PROD0008,TH,2023-09-14,952.16,GBP,FOB,export,Distribution contract
TXN0001754,CUST00065,CPTY00234,PROD0001,QA,2023-12-23,3040.28,GBP,EXW,import,Distribution contract
TXN0001755,CUST00110,CPTY00083,PROD0005,NL,2023-03-04,718597.43,GBP,CIF,import,Distribution contract
TXN0001756,CUST00121,CPTY00109,PROD0017,FR,2023-09-19,314.49,GBP,DAP,import,Wholesale supply agreement
TXN0001757,CUST00097,CPTY00180,PROD0013,ES,2022-08-09,747093.27,GBP,FCA,import,Component supply order
TXN0001758,CUST00111,CPTY00046,PROD0002,KE,2024-07-22,500.62,GBP,DAP,export,Standard trade shipment
TXN0001759,CUST00009,CPTY00080,PROD0001,IT,2022-01-05,11900.68,USD,FCA,export,Component supply order
TXN0001760,CUST00057,CPTY00026,PROD0007,AU,2023-07-07,4442.57,USD,EXW,import,Distribution contract
TXN0001761,CUST00081,CPTY00231,PROD0009,CA,2022-12-19,1253.47,USD,FCA,export,Distribution contract
TXN0001762,CUST00071,CPTY00065,PROD0009,SG,2023-05-10,77294.84,USD,FCA,export,Standard trade shipment
TXN0001763,CUST00164,CPTY00107,PROD0013,NL,2023-07-20,1105667.71,GBP,FOB,export,Standard trade shipment
TXN0001764,CUST00162,CPTY00118,PROD0004,KE,2023-12-10,1470802.29,GBP,DAP,import,Wholesale supply agreement
TXN0001765,CUST00129,CPTY00098,PROD0001,EG,2024-10-15,50565.37,USD,CIF,export,Component supply order
TXN0001766,CUST00064,CPTY00203,PROD0013,MY,2023-09-08,2033230.72,GBP,FOB,export,Component supply order
TXN0001767,CUST00010,CPTY00238,PROD0017,EG,2022-09-07,5861.86,USD,CIF,export,Standard trade shipment
TXN0001768,CUST00136,CPTY00149,PROD0004,SA,2023-07-29,1857705.36,USD,FOB,import,Distribution contract
TXN0001769,CUST00160,CPTY00218,PROD0007,NL,2023-07-16,1197.93,GBP,FOB,export,Distribution contract
TXN0001770,CUST00089,CPTY00029,PROD0012,BR,2024-08-05,2258.07,EUR,FOB,export,Commercial goods sale
TXN0001771,CUST00149,CPTY00252,PROD0003,IN,2023-09-13,14481.54,GBP,FCA,import,Commercial goods sale
TXN0001772,CUST00168,CPTY00031,PROD0016,IN,2024-08-09,87184.29,USD,EXW,import,Distribution contract
TXN0001773,CUST00099,CPTY00018,PROD0005,JP,2023-12-13,54988.72,EUR,FOB,export,Wholesale supply agreement
TXN0001774,CUST00038,CPTY00006,PROD0010,IE,2023-09-19,9377.47,USD,CIF,export,Wholesale supply agreement
TXN0001775,CUST00005,CPTY00064,PROD0007,FR,2022-12-27,4077.63,USD,DAP,import,Wholesale supply agreement
TXN0001776,CUST00137,CPTY00218,PROD0013,US,2022-10-08,877702.67,USD,DAP,export,Wholesale supply agreement
TXN0001777,CUST00102,CPTY00079,PROD0004,JP,2022-04-20,138098.82,GBP,FOB,import,Distribution contract
TXN0001778,CUST00028,CPTY00206,PROD0002,KR,2023-08-24,43524.19,USD,FOB,import,Commercial goods sale
TXN0001779,CUST00010,CPTY00111,PROD0010,SA,2024-10-06,14117.41,USD,EXW,import,Bulk commodity sale
TXN0001780,CUST00175,CPTY00028,PROD0016,MY,2022-01-14,186505.85,GBP,FCA,export,Bulk commodity sale
TXN0001781,CUST00058,CPTY00124,PROD0012,BR,2024-11-10,4714.74,GBP,FOB,export,Wholesale supply agreement
TXN0001782,CUST00059,CPTY00061,PROD0014,CN,2024-07-30,54149.97,EUR,FCA,export,Commercial goods sale
TXN0001783,CUST00114,CPTY00076,PROD0008,ES,2023-04-26,14207.03,GBP,FOB,export,Commercial goods sale
TXN0001784,CUST00066,CPTY00135,PROD0003,KR,2022-12-10,162318.35,EUR,EXW,export,Wholesale supply agreement
TXN0001785,CUST00165,CPTY00206,PROD0008,EG,2023-09-29,4841.48,GBP,CIF,export,Standard trade shipment
TXN0001786,CUST00123,CPTY00153,PROD0018,NL,2024-07-26,6887.56,GBP,EXW,export,Commercial goods sale
TXN0001787,CUST00065,CPTY00059,PROD0015,ZA,2022-02-01,8628.72,USD,FCA,import,Commercial goods sale
TXN0001788,CUST00048,CPTY00187,PROD0013,BR,2023-05-08,198492.79,USD,CIF,export,Standard trade shipment
TXN0001789,CUST00155,CPTY00182,PROD0006,KR,2022-02-21,129324.66,GBP,DAP,export,Component supply order
TXN0001790,CUST00107,CPTY00062,PROD0011,GB,2023-12-07,1736405.66,GBP,CIF,export,Distribution contract
TXN0001791,CUST00166,CPTY00222,PROD0012,KR,2022-03-26,9974.2,GBP,DAP,import,Wholesale supply agreement
TXN0001792,CUST00063,CPTY00220,PROD0012,FR,2022-12-14,14791.8,USD,FOB,export,Bulk commodity sale
TXN0001793,CUST00004,CPTY00157,PROD0017,NL,2024-03-20,475.01,GBP,CIF,import,Component supply order
TXN0001794,CUST00162,CPTY00077,PROD0013,TH,2024-04-04,534092.31,USD,FCA,export,Component supply order
TXN0001795,CUST00044,CPTY00093,PROD0004,BR,2022-09-07,324806.68,GBP,DAP,export,Distribution contract
TXN0001796,CUST00153,CPTY00115,PROD0004,ES,2023-07-17,96640.25,GBP,FCA,import,Commercial goods sale
TXN0001797,CUST00128,CPTY00049,PROD0012,SA,2022-07-22,1062.65,GBP,DAP,export,Component supply order
TXN0001798,CUST00042,CPTY00080,PROD0016,MY,2023-10-11,109916.46,GBP,FOB,import,Component supply order
TXN0001799,CUST00137,CPTY00035,PROD0018,IE,2022-01-10,7484.17,USD,EXW,import,Standard trade shipment
TXN0001800,CUST00015,CPTY00041,PROD0011,ES,2024-06-10,1791128.57,EUR,FCA,export,Bulk commodity sale
TXN0001801,CUST00071,CPTY00194,PROD0010,IT,2022-01-26,10716.1,GBP,DAP,export,Component supply order
TXN0001802,CUST00065,CPTY00034,PROD0015,JP,2023-10-29,16838.75,GBP,EXW,import,Commercial goods sale
TXN0001803,CUST00119,CPTY00122,PROD0018,JP,2023-03-21,2596.92,EUR,FCA,import,Distribution contract
TXN0001804,CUST00097,CPTY00112,PROD0001,CA,2022-09-02,14739.68,GBP,FOB,import,Component supply order
TXN0001805,CUST00111,CPTY00013,PROD0006,AU,2023-08-17,3303994.75,GBP,FCA,export,Bulk commodity sale
TXN0001806,CUST00086,CPTY00217,PROD0007,IT,2022-06-05,8423.21,USD,FOB,export,Commercial goods sale
TXN0001807,CUST00134,CPTY00256,PROD0011,FR,2023-09-27,146817.49,GBP,FCA,import,Commercial goods sale
TXN0001808,CUST00029,CPTY00166,PROD0006,MY,2023-12-08,5102093.75,GBP,FCA,import,Wholesale supply agreement
TXN0001809,CUST00130,CPTY00175,PROD0006,KR,2023-05-17,38477331.7,EUR,EXW,export,Distribution contract
TXN0001810,CUST00010,CPTY00061,PROD0001,NG,2023-02-01,83647.59,USD,EXW,export,Commercial goods sale
TXN0001811,CUST00016,CPTY00220,PROD0001,EG,2023-05-19,24643.42,USD,FOB,import,Wholesale supply agreement
TXN0001812,CUST00131,CPTY00204,PROD0009,MY,2024-11-14,7860.02,GBP,CIF,export,Standard trade shipment
TXN0001813,CUST00029,CPTY00114,PROD0018,QA,2024-04-05,5675.77,GBP,CIF,import,Bulk commodity sale
TXN0001814,CUST00139,CPTY00184,PROD0006,EG,2022-01-07,15019482.02,EUR,DAP,export,Standard trade shipment
TXN0001815,CUST00024,CPTY00249,PROD0005,NG,2022-11-14,591845.25,EUR,FOB,export,Standard trade shipment
TXN0001816,CUST00027,CPTY00157,PROD0005,PL,2022-01-28,886276.36,USD,FCA,export,Bulk commodity sale
TXN0001817,CUST00168,CPTY00052,PROD0018,PL,2022-09-18,12403.45,GBP,CIF,export,Standard trade shipment
TXN0001818,CUST00032,CPTY00086,PROD0012,PL,2024-05-03,9340.34,USD,FCA,export,Wholesale supply agreement
TXN0001819,CUST00165,CPTY00049,PROD0012,AU,2024-07-25,13276.63,GBP,CIF,export,Wholesale supply agreement
TXN0001820,CUST00063,CPTY00087,PROD0004,EG,2023-05-16,56493.47,USD,DAP,export,Commercial goods sale
TXN0001821,CUST00144,CPTY00232,PROD0017,TH,2024-01-26,1333.37,USD,DAP,export,Commercial goods sale
TXN0001822,CUST00170,CPTY00050,PROD0004,QA,2023-02-11,1328295.46,GBP,FCA,import,Bulk commodity sale
TXN0001823,CUST00022,CPTY00232,PROD0018,KE,2023-06-07,4939.22,GBP,EXW,export,Bulk commodity sale
TXN0001824,CUST00060,CPTY00075,PROD0018,QA,2024-06-27,1589.14,USD,CIF,export,Standard trade shipment
TXN0001825,CUST00104,CPTY00130,PROD0011,FR,2022-10-29,1492795.56,EUR,DAP,import,Distribution contract
TXN0001826,CUST00156,CPTY00138,PROD0016,SG,2022-12-15,66887.61,GBP,FOB,export,Commercial goods sale
TXN0001827,CUST00034,CPTY00033,PROD0018,KE,2022-05-30,5275.59,GBP,FCA,export,Distribution contract
TXN0001828,CUST00034,CPTY00048,PROD0011,KE,2022-08-28,2305154.82,USD,DAP,import,Commercial goods sale
TXN0001829,CUST00067,CPTY00080,PROD0014,SG,2022-02-11,52916.83,GBP,FOB,export,Component supply order
TXN0001830,CUST00037,CPTY00016,PROD0011,PL,2024-06-13,370326.59,GBP,FOB,export,Distribution contract
TXN0001831,CUST00049,CPTY00197,PROD0010,SA,2024-07-23,1646.23,GBP,FOB,import,Commercial goods sale
TXN0001832,CUST00024,CPTY00143,PROD0007,BR,2023-04-07,8061.46,GBP,DAP,import,Wholesale supply agreement
TXN0001833,CUST00150,CPTY00220,PROD0012,SA,2023-10-13,4118.65,GBP,DAP,import,Standard trade shipment
TXN0001834,CUST00144,CPTY00225,PROD0005,KR,2022-09-30,237103.34,EUR,FOB,export,Distribution contract
TXN0001835,CUST00027,CPTY00091,PROD0004,BR,2022-02-20,195930.79,USD,EXW,import,Commercial goods sale
TXN0001836,CUST00097,CPTY00213,PROD0005,GH,2023-07-20,896747.23,USD,EXW,export,Distribution contract
TXN0001837,CUST00117,CPTY00016,PROD0001,VN,2022-06-23,2620.64,GBP,EXW,export,Bulk commodity sale
TXN0001838,CUST00113,CPTY00112,PROD0017,PT,2024-07-18,5947.55,USD,DAP,export,Standard trade shipment
TXN0001839,CUST00178,CPTY00174,PROD0005,VN,2022-11-03,95560.94,GBP,FCA,import,Standard trade shipment
